Datacode,RecType,RecYear,Season,RecDate,Watershed,Block,Plot,Sppnum,Taxa,Cover,Comments
CME01,1,2020,fall,8/31/2020,N1A,D,3,46,Ambrosia psilostachya,20,
CME01,1,2020,spring,6/15/2020,N1A,D,3,56,Asclepias viridis,12,
CME01,1,2020,fall,8/31/2020,N1A,D,3,58,Symphyotrichum ericoides,1,
CME01,1,2020,fall,8/31/2020,N1A,D,3,86,Brickellia eupatorioides,1,
CME01,1,2020,fall,8/31/2020,N1A,D,3,90,Lespedeza capitata,2,
CME01,1,2020,spring,6/15/2020,N1A,D,3,120,Ruellia humilis,2,
CME01,1,2020,fall,8/31/2020,N1A,D,3,127,Solidago altissima,10,
CME01,1,2020,fall,8/31/2020,N1A,D,3,139,Verbena stricta,2,
CME01,1,2020,fall,8/31/2020,N1A,D,3,140,Vernonia baldwinii,1,
CME01,1,2020,spring,6/15/2020,N1A,D,3,143,Lespedeza violacea,30,
CME01,1,2020,fall,8/31/2020,N1A,D,3,209,Setaria viridis,1,
CME01,1,2020,fall,8/31/2020,N1A,D,3,234,Rhus glabra,2,
CME01,1,2020,fall,8/31/2020,N1A,D,3,300,Euphorbia nutans,3,
CME01,1,2020,fall,8/31/2020,N1A,D,4,2,Andropogon gerardii,65,
CME01,1,2020,spring,6/15/2020,N1A,D,4,14,Dichanthelium oligosanthes,2,
CME01,1,2020,fall,8/31/2020,N1A,D,4,15,Panicum virgatum,5,
CME01,1,2020,fall,8/31/2020,N1A,D,4,18,Sorghastrum nutans,13,
CME01,1,2020,fall,8/31/2020,N1A,D,4,21,Sporobolus compositus,1,
CME01,1,2020,spring,6/15/2020,N1A,D,4,32,Carex gravida,1,
CME01,1,2020,spring,6/15/2020,N1A,D,4,33,Carex inops,1,
CME01,1,2020,spring,6/15/2020,N1A,D,4,34,Carex meadii,1,
CME01,1,2020,fall,8/31/2020,N1A,D,4,46,Ambrosia psilostachya,2,
CME01,1,2020,fall,8/31/2020,N1A,D,4,58,Symphyotrichum ericoides,2,
CME01,1,2020,fall,8/31/2020,N1A,D,4,86,Brickellia eupatorioides,1,
CME01,1,2020,spring,6/15/2020,N1A,D,4,106,Dalea candida,2,
CME01,1,2020,fall,8/31/2020,N1A,D,4,127,Solidago altissima,5,
CME01,1,2020,fall,8/31/2020,N1A,D,4,140,Vernonia baldwinii,9,
CME01,1,2020,spring,6/15/2020,N1A,D,4,143,Lespedeza violacea,6,
CME01,1,2020,fall,8/31/2020,N1A,D,4,193,Euphorbia dentata,1,
CME01,1,2020,spring,6/15/2020,N1A,D,4,194,Physalis heterophylla,5,
CME01,1,2020,fall,8/31/2020,N1A,D,4,231,Toxicodendron radicans,4,
CME01,1,2020,fall,8/31/2020,N1A,D,4,234,Rhus glabra,12,
CME01,1,2020,fall,8/31/2020,N1A,D,4,300,Euphorbia nutans,1,
CME01,1,2020,fall,8/31/2020,N1A,D,5,2,Andropogon gerardii,70,
CME01,1,2020,fall,8/31/2020,N1A,D,5,3,Schizachyrium scoparium,5,
CME01,1,2020,fall,8/31/2020,N1A,D,5,4,Bouteloua curtipendula,2,
CME01,1,2020,spring,6/15/2020,N1A,D,5,14,Dichanthelium oligosanthes,2,
CME01,1,2020,fall,8/31/2020,N1A,D,5,18,Sorghastrum nutans,18,
CME01,1,2020,spring,6/15/2020,N1A,D,5,31,Carex brevior,1,
CME01,1,2020,spring,6/15/2020,N1A,D,5,33,Carex inops,1,
CME01,1,2020,spring,6/15/2020,N1A,D,5,34,Carex meadii,1,
CME01,1,2020,fall,8/31/2020,N1A,D,5,46,Ambrosia psilostachya,4,
CME01,1,2020,fall,8/31/2020,N1A,D,5,52,Artemisia ludoviciana,1,
CME01,1,2020,fall,8/31/2020,N1A,D,5,58,Symphyotrichum ericoides,6,
CME01,1,2020,spring,6/15/2020,N1A,D,5,69,Callirhoe involucrata,5,
CME01,1,2020,fall,8/31/2020,N1A,D,5,86,Brickellia eupatorioides,1,
CME01,1,2020,fall,8/31/2020,N1A,D,5,90,Lespedeza capitata,3,
CME01,1,2020,fall,8/31/2020,N1A,D,5,127,Solidago altissima,25,
CME01,1,2020,fall,8/31/2020,N1A,D,5,140,Vernonia baldwinii,5,
CME01,1,2020,spring,6/15/2020,N1A,D,5,143,Lespedeza violacea,3,
CME01,1,2020,fall,8/31/2020,N1A,D,6,2,Andropogon gerardii,35,
CME01,1,2020,fall,8/31/2020,N1A,D,6,3,Schizachyrium scoparium,8,
CME01,1,2020,fall,8/31/2020,N1A,D,6,4,Bouteloua curtipendula,18,
CME01,1,2020,fall,8/31/2020,N1A,D,6,11,Eragrostis spectabilis,1,
CME01,1,2020,fall,8/31/2020,N1A,D,6,18,Sorghastrum nutans,4,
CME01,1,2020,spring,6/15/2020,N1A,D,6,32,Carex gravida,1,
CME01,1,2020,spring,6/15/2020,N1A,D,6,34,Carex meadii,2,
CME01,1,2020,fall,8/31/2020,N1A,D,6,46,Ambrosia psilostachya,24,
CME01,1,2020,fall,8/31/2020,N1A,D,6,58,Symphyotrichum ericoides,1,
CME01,1,2020,fall,8/31/2020,N1A,D,6,86,Brickellia eupatorioides,1,
CME01,1,2020,fall,8/31/2020,N1A,D,6,90,Lespedeza capitata,1,
CME01,1,2020,spring,6/15/2020,N1A,D,6,99,Oenothera speciosa,1,
CME01,1,2020,spring,6/15/2020,N1A,D,6,111,Physalis pumila,1,
CME01,1,2020,spring,6/15/2020,N1A,D,6,112,Physalis virginiana,1,
CME01,1,2020,spring,6/15/2020,N1A,D,6,120,Ruellia humilis,1,
CME01,1,2020,fall,8/31/2020,N1A,D,6,127,Solidago altissima,5,
CME01,1,2020,fall,8/31/2020,N1A,D,6,130,Solidago rigida,3,
CME01,1,2020,fall,8/31/2020,N1A,D,6,140,Vernonia baldwinii,6,
CME01,1,2020,spring,6/15/2020,N1A,D,6,143,Lespedeza violacea,35,
CME01,1,2020,fall,8/31/2020,N1A,D,6,156,Acalypha virginica,1,
CME01,1,2020,fall,8/31/2020,N1A,D,6,300,Euphorbia nutans,2,
CME01,1,2020,fall,8/31/2020,N1A,E,1,2,Andropogon gerardii,70,
CME01,1,2020,fall,8/31/2020,N1A,E,1,3,Schizachyrium scoparium,2,
CME01,1,2020,fall,8/31/2020,N1A,E,1,18,Sorghastrum nutans,13,
CME01,1,2020,fall,8/31/2020,N1A,E,1,21,Sporobolus compositus,1,
CME01,1,2020,spring,6/15/2020,N1A,E,1,34,Carex meadii,2,
CME01,1,2020,fall,8/31/2020,N1A,E,1,40,Amorpha canescens,8,
CME01,1,2020,fall,8/31/2020,N1A,E,1,46,Ambrosia psilostachya,15,
CME01,1,2020,fall,8/31/2020,N1A,E,1,52,Artemisia ludoviciana,6,
CME01,1,2020,fall,8/31/2020,N1A,E,1,58,Symphyotrichum ericoides,4,
CME01,1,2020,fall,8/31/2020,N1A,E,1,86,Brickellia eupatorioides,1,
CME01,1,2020,fall,8/31/2020,N1A,E,1,90,Lespedeza capitata,1,
CME01,1,2020,spring,6/15/2020,N1A,E,1,111,Physalis pumila,2,
CME01,1,2020,fall,8/31/2020,N1A,E,1,140,Vernonia baldwinii,22,
CME01,1,2020,spring,6/15/2020,N1A,E,1,143,Lespedeza violacea,20,
CME01,1,2020,fall,8/31/2020,N1A,E,1,193,Euphorbia dentata,1,
CME01,1,2020,fall,8/31/2020,N1A,E,1,218,Tridens flavus,7,
CME01,1,2020,spring,6/15/2020,N1A,E,1,519,Carex austrina,1,
CME01,1,2020,spring,6/15/2020,N1A,E,1,534,Oxalis dillenii,1,
CME01,1,2020,spring,6/15/2020,N1A,E,1,546,Desmodium perplexum,8,
CME01,1,2020,fall,8/31/2020,N1A,E,1,546,Desmodium perplexum,16,
CME01,1,2020,fall,8/31/2020,N1A,E,2,2,Andropogon gerardii,60,
CME01,1,2020,fall,8/31/2020,N1A,E,2,3,Schizachyrium scoparium,2,
CME01,1,2020,spring,6/15/2020,N1A,E,2,14,Dichanthelium oligosanthes,1,
CME01,1,2020,fall,8/31/2020,N1A,E,2,18,Sorghastrum nutans,9,
CME01,1,2020,fall,8/31/2020,N1A,E,2,21,Sporobolus compositus,1,
CME01,1,2020,spring,6/15/2020,N1A,E,2,34,Carex meadii,2,
CME01,1,2020,fall,8/31/2020,N1A,E,2,40,Amorpha canescens,42,
CME01,1,2020,fall,8/31/2020,N1A,E,2,46,Ambrosia psilostachya,13,
CME01,1,2020,fall,8/31/2020,N1A,E,2,58,Symphyotrichum ericoides,1,
CME01,1,2020,fall,8/31/2020,N1A,E,2,90,Lespedeza capitata,1,
CME01,1,2020,spring,6/15/2020,N1A,E,2,112,Physalis virginiana,3,
CME01,1,2020,fall,8/31/2020,N1A,E,2,127,Solidago altissima,14,
CME01,1,2020,fall,8/31/2020,N1A,E,2,140,Vernonia baldwinii,1,
CME01,1,2020,spring,6/15/2020,N1A,E,2,143,Lespedeza violacea,3,
CME01,1,2020,fall,8/31/2020,N1A,E,2,193,Euphorbia dentata,1,
CME01,1,2020,spring,6/15/2020,N1A,E,2,534,Oxalis dillenii,1,
CME01,1,2020,fall,8/31/2020,N1A,E,3,2,Andropogon gerardii,5,
CME01,1,2020,fall,8/31/2020,N1A,E,3,3,Schizachyrium scoparium,2,
CME01,1,2020,fall,8/31/2020,N1A,E,3,4,Bouteloua curtipendula,3,
CME01,1,2020,fall,8/31/2020,N1A,E,3,7,Bouteloua dactyloides,55,
CME01,1,2020,fall,8/31/2020,N1A,E,3,11,Eragrostis spectabilis,1,
CME01,1,2020,fall,8/31/2020,N1A,E,3,18,Sorghastrum nutans,2,
CME01,1,2020,spring,6/15/2020,N1A,E,3,27,Vulpia octoflora,1,
CME01,1,2020,spring,6/15/2020,N1A,E,3,28,Hordeum pusillum,4,
CME01,1,2020,spring,6/15/2020,N1A,E,3,33,Carex inops,1,
CME01,1,2020,spring,6/15/2020,N1A,E,3,34,Carex meadii,1,
CME01,1,2020,spring,6/15/2020,N1A,E,3,36,Cyperus lupulinus,1,
CME01,1,2020,fall,8/31/2020,N1A,E,3,46,Ambrosia psilostachya,4,
CME01,1,2020,fall,8/31/2020,N1A,E,3,58,Symphyotrichum ericoides,2,
CME01,1,2020,spring,6/15/2020,N1A,E,3,77,Erigeron strigosus,5,
CME01,1,2020,fall,8/31/2020,N1A,E,3,90,Lespedeza capitata,1,
CME01,1,2020,spring,6/15/2020,N1A,E,3,103,Oxalis violacea,1,
CME01,1,2020,spring,6/15/2020,N1A,E,3,120,Ruellia humilis,2,
CME01,1,2020,fall,8/31/2020,N1A,E,3,151,Kummerowia stipulacea,3,
CME01,1,2020,fall,8/31/2020,N1A,E,3,211,Ambrosia artemisiifolia,13,
CME01,1,2020,fall,8/31/2020,N1A,E,3,221,Sporobolus vaginiflorus,3,
CME01,1,2020,spring,6/15/2020,N1A,E,3,233,Plantago virginica,1,
CME01,1,2020,spring,6/15/2020,N1A,E,3,338,Plantago patagonica,1,
CME01,1,2020,spring,6/15/2020,N1A,E,3,519,Carex austrina,2,
CME01,1,2020,fall,8/31/2020,N1A,E,3,523,Euphorbia maculata,1,
CME01,1,2020,spring,6/15/2020,N1A,E,3,534,Oxalis dillenii,1,
CME01,1,2020,fall,8/31/2020,N1A,E,4,2,Andropogon gerardii,75,
CME01,1,2020,fall,8/31/2020,N1A,E,4,3,Schizachyrium scoparium,4,
CME01,1,2020,spring,6/15/2020,N1A,E,4,14,Dichanthelium oligosanthes,1,
CME01,1,2020,fall,8/31/2020,N1A,E,4,18,Sorghastrum nutans,15,
CME01,1,2020,fall,8/31/2020,N1A,E,4,21,Sporobolus compositus,1,
CME01,1,2020,spring,6/15/2020,N1A,E,4,31,Carex brevior,2,
CME01,1,2020,spring,6/15/2020,N1A,E,4,33,Carex inops,1,
CME01,1,2020,spring,6/15/2020,N1A,E,4,34,Carex meadii,1,
CME01,1,2020,spring,6/15/2020,N1A,E,4,36,Cyperus lupulinus,1,
CME01,1,2020,fall,8/31/2020,N1A,E,4,46,Ambrosia psilostachya,18,
CME01,1,2020,fall,8/31/2020,N1A,E,4,52,Artemisia ludoviciana,5,
CME01,1,2020,spring,6/15/2020,N1A,E,4,55,Asclepias verticillata,2,
CME01,1,2020,fall,8/31/2020,N1A,E,4,58,Symphyotrichum ericoides,3,
CME01,1,2020,fall,8/31/2020,N1A,E,4,90,Lespedeza capitata,2,
CME01,1,2020,spring,6/15/2020,N1A,E,4,111,Physalis pumila,3,
CME01,1,2020,spring,6/15/2020,N1A,E,4,120,Ruellia humilis,1,
CME01,1,2020,fall,8/31/2020,N1A,E,4,127,Solidago altissima,17,
CME01,1,2020,fall,8/31/2020,N1A,E,4,140,Vernonia baldwinii,2,
CME01,1,2020,spring,6/15/2020,N1A,E,4,143,Lespedeza violacea,18,
CME01,1,2020,spring,6/15/2020,N1A,E,4,546,Desmodium perplexum,5,
CME01,1,2020,fall,8/31/2020,N1A,E,5,2,Andropogon gerardii,80,
CME01,1,2020,fall,8/31/2020,N1A,E,5,3,Schizachyrium scoparium,1,
CME01,1,2020,spring,6/15/2020,N1A,E,5,14,Dichanthelium oligosanthes,1,
CME01,1,2020,fall,8/31/2020,N1A,E,5,18,Sorghastrum nutans,14,
CME01,1,2020,fall,8/31/2020,N1A,E,5,21,Sporobolus compositus,1,
CME01,1,2020,spring,6/15/2020,N1A,E,5,31,Carex brevior,1,
CME01,1,2020,spring,6/15/2020,N1A,E,5,34,Carex meadii,1,
CME01,1,2020,fall,8/31/2020,N1A,E,5,46,Ambrosia psilostachya,2,
CME01,1,2020,fall,8/31/2020,N1A,E,5,52,Artemisia ludoviciana,3,
CME01,1,2020,fall,8/31/2020,N1A,E,5,58,Symphyotrichum ericoides,11,
CME01,1,2020,spring,6/15/2020,N1A,E,5,69,Callirhoe involucrata,5,
CME01,1,2020,fall,8/31/2020,N1A,E,5,86,Brickellia eupatorioides,3,
CME01,1,2020,fall,8/31/2020,N1A,E,5,90,Lespedeza capitata,4,
CME01,1,2020,spring,6/15/2020,N1A,E,5,103,Oxalis violacea,1,
CME01,1,2020,spring,6/15/2020,N1A,E,5,118,Ratibida columnifera,2,
CME01,1,2020,fall,8/31/2020,N1A,E,5,127,Solidago altissima,7,
CME01,1,2020,fall,8/31/2020,N1A,E,5,139,Verbena stricta,1,
CME01,1,2020,fall,8/31/2020,N1A,E,5,140,Vernonia baldwinii,6,
CME01,1,2020,spring,6/15/2020,N1A,E,5,143,Lespedeza violacea,7,
CME01,1,2020,fall,8/31/2020,N1A,E,6,2,Andropogon gerardii,50,
CME01,1,2020,fall,8/31/2020,N1A,E,6,3,Schizachyrium scoparium,1,
CME01,1,2020,fall,8/31/2020,N1A,E,6,4,Bouteloua curtipendula,4,
CME01,1,2020,fall,8/31/2020,N1A,E,6,18,Sorghastrum nutans,5,
CME01,1,2020,spring,6/15/2020,N1A,E,6,32,Carex gravida,1,
CME01,1,2020,spring,6/15/2020,N1A,E,6,34,Carex meadii,2,
CME01,1,2020,fall,8/31/2020,N1A,E,6,46,Ambrosia psilostachya,45,
CME01,1,2020,fall,8/31/2020,N1A,E,6,58,Symphyotrichum ericoides,1,
CME01,1,2020,spring,6/15/2020,N1A,E,6,77,Erigeron strigosus,2,
CME01,1,2020,spring,6/15/2020,N1A,E,6,103,Oxalis violacea,1,
CME01,1,2020,spring,6/15/2020,N1A,E,6,106,Dalea candida,1,
CME01,1,2020,spring,6/15/2020,N1A,E,6,120,Ruellia humilis,1,
CME01,1,2020,spring,6/15/2020,N1A,E,6,123,Packera plattensis,1,
CME01,1,2020,fall,8/31/2020,N1A,E,6,127,Solidago altissima,1,
CME01,1,2020,fall,8/31/2020,N1A,E,6,140,Vernonia baldwinii,3,
CME01,1,2020,spring,6/15/2020,N1A,E,6,143,Lespedeza violacea,19,
CME01,1,2020,fall,8/31/2020,N1A,E,6,211,Ambrosia artemisiifolia,1,
CME01,1,2020,fall,8/31/2020,N1A,E,6,218,Tridens flavus,2,
CME01,1,2020,spring,6/15/2020,N1A,E,6,233,Plantago virginica,1,
CME01,1,2020,fall,8/31/2020,N1A,E,6,234,Rhus glabra,2,
CME01,1,2020,fall,8/31/2020,N1A,E,6,300,Euphorbia nutans,1,
CME01,1,2020,fall,8/31/2020,N1A,F,1,2,Andropogon gerardii,65,
CME01,1,2020,spring,6/15/2020,N1A,F,1,14,Dichanthelium oligosanthes,1,
CME01,1,2020,fall,8/31/2020,N1A,F,1,15,Panicum virgatum,2,
CME01,1,2020,fall,8/31/2020,N1A,F,1,18,Sorghastrum nutans,23,
CME01,1,2020,spring,6/15/2020,N1A,F,1,32,Carex gravida,5,
CME01,1,2020,spring,6/15/2020,N1A,F,1,34,Carex meadii,1,
CME01,1,2020,fall,8/31/2020,N1A,F,1,43,Symphoricarpos orbiculatus,4,
CME01,1,2020,fall,8/31/2020,N1A,F,1,46,Ambrosia psilostachya,5,
CME01,1,2020,fall,8/31/2020,N1A,F,1,90,Lespedeza capitata,1,
CME01,1,2020,spring,6/15/2020,N1A,F,1,111,Physalis pumila,1,
CME01,1,2020,spring,6/15/2020,N1A,F,1,120,Ruellia humilis,1,
CME01,1,2020,fall,8/31/2020,N1A,F,1,127,Solidago altissima,7,
CME01,1,2020,fall,8/31/2020,N1A,F,1,139,Verbena stricta,1,
CME01,1,2020,fall,8/31/2020,N1A,F,1,140,Vernonia baldwinii,20,
CME01,1,2020,fall,8/31/2020,N1A,F,1,218,Tridens flavus,3,
CME01,1,2020,fall,8/31/2020,N1A,F,1,300,Euphorbia nutans,1,
CME01,1,2020,spring,6/15/2020,N1A,F,1,547,Viola missouriensis,4,
CME01,1,2020,fall,8/31/2020,N1A,F,2,2,Andropogon gerardii,85,
CME01,1,2020,fall,8/31/2020,N1A,F,2,4,Bouteloua curtipendula,2,
CME01,1,2020,spring,6/15/2020,N1A,F,2,14,Dichanthelium oligosanthes,1,
CME01,1,2020,fall,8/31/2020,N1A,F,2,18,Sorghastrum nutans,15,
CME01,1,2020,spring,6/15/2020,N1A,F,2,34,Carex meadii,1,
CME01,1,2020,fall,8/31/2020,N1A,F,2,46,Ambrosia psilostachya,16,
CME01,1,2020,fall,8/31/2020,N1A,F,2,52,Artemisia ludoviciana,1,
CME01,1,2020,fall,8/31/2020,N1A,F,2,58,Symphyotrichum ericoides,5,
CME01,1,2020,spring,6/15/2020,N1A,F,2,70,Cirsium undulatum,1,
CME01,1,2020,fall,8/31/2020,N1A,F,2,90,Lespedeza capitata,3,
CME01,1,2020,spring,6/15/2020,N1A,F,2,126,Solanum carolinense,1,
CME01,1,2020,fall,8/31/2020,N1A,F,2,127,Solidago altissima,4,
CME01,1,2020,fall,8/31/2020,N1A,F,2,140,Vernonia baldwinii,2,
CME01,1,2020,spring,6/15/2020,N1A,F,2,143,Lespedeza violacea,25,
CME01,1,2020,fall,8/31/2020,N1A,F,2,218,Tridens flavus,1,
CME01,1,2020,fall,8/31/2020,N1A,F,2,300,Euphorbia nutans,1,
CME01,1,2020,spring,6/15/2020,N1A,F,2,538,Physalis longifolia,1,
CME01,1,2020,fall,8/31/2020,N1A,F,3,2,Andropogon gerardii,45,
CME01,1,2020,fall,8/31/2020,N1A,F,3,3,Schizachyrium scoparium,2,
CME01,1,2020,fall,8/31/2020,N1A,F,3,4,Bouteloua curtipendula,5,
CME01,1,2020,spring,6/15/2020,N1A,F,3,14,Dichanthelium oligosanthes,1,
CME01,1,2020,fall,8/31/2020,N1A,F,3,18,Sorghastrum nutans,8,
CME01,1,2020,spring,6/15/2020,N1A,F,3,34,Carex meadii,2,
CME01,1,2020,fall,8/31/2020,N1A,F,3,46,Ambrosia psilostachya,9,
CME01,1,2020,fall,8/31/2020,N1A,F,3,58,Symphyotrichum ericoides,1,
CME01,1,2020,fall,8/31/2020,N1A,F,3,86,Brickellia eupatorioides,3,
CME01,1,2020,spring,6/15/2020,N1A,F,3,103,Oxalis violacea,1,
CME01,1,2020,fall,8/31/2020,N1A,F,3,140,Vernonia baldwinii,4,
CME01,1,2020,spring,6/15/2020,N1A,F,3,143,Lespedeza violacea,20,
CME01,1,2020,fall,8/31/2020,N1A,F,3,234,Rhus glabra,46,
CME01,1,2020,fall,8/31/2020,N1A,F,3,300,Euphorbia nutans,1,
CME01,1,2020,spring,6/15/2020,N1A,F,3,519,Carex austrina,2,
CME01,1,2020,fall,8/31/2020,N1A,F,3,3751,NA NA,1,
CME01,1,2020,fall,8/31/2020,N1A,F,4,2,Andropogon gerardii,65,
CME01,1,2020,fall,8/31/2020,N1A,F,4,4,Bouteloua curtipendula,6,
CME01,1,2020,spring,6/15/2020,N1A,F,4,14,Dichanthelium oligosanthes,1,
CME01,1,2020,fall,8/31/2020,N1A,F,4,18,Sorghastrum nutans,20,
CME01,1,2020,spring,6/15/2020,N1A,F,4,31,Carex brevior,2,
CME01,1,2020,spring,6/15/2020,N1A,F,4,34,Carex meadii,1,
CME01,1,2020,fall,8/31/2020,N1A,F,4,42,Rosa arkansana,2,
CME01,1,2020,fall,8/31/2020,N1A,F,4,46,Ambrosia psilostachya,12,
CME01,1,2020,spring,6/15/2020,N1A,F,4,50,Apocynum cannabinum,4,
CME01,1,2020,fall,8/31/2020,N1A,F,4,52,Artemisia ludoviciana,1,
CME01,1,2020,fall,8/31/2020,N1A,F,4,58,Symphyotrichum ericoides,11,
CME01,1,2020,fall,8/31/2020,N1A,F,4,86,Brickellia eupatorioides,1,
CME01,1,2020,fall,8/31/2020,N1A,F,4,90,Lespedeza capitata,5,
CME01,1,2020,spring,6/15/2020,N1A,F,4,103,Oxalis violacea,1,
CME01,1,2020,spring,6/15/2020,N1A,F,4,109,Dalea purpurea,1,
CME01,1,2020,spring,6/15/2020,N1A,F,4,111,Physalis pumila,3,
CME01,1,2020,fall,8/31/2020,N1A,F,4,127,Solidago altissima,2,
CME01,1,2020,fall,8/31/2020,N1A,F,4,140,Vernonia baldwinii,3,
CME01,1,2020,fall,8/31/2020,N1A,F,4,218,Tridens flavus,4,
CME01,1,2020,spring,6/15/2020,N1A,F,4,223,Stenaria nigricans,1,
CME01,1,2020,spring,6/15/2020,N1A,F,4,547,Viola missouriensis,1,
CME01,1,2020,fall,8/31/2020,N1A,F,5,2,Andropogon gerardii,70,
CME01,1,2020,fall,8/31/2020,N1A,F,5,15,Panicum virgatum,2,
CME01,1,2020,fall,8/31/2020,N1A,F,5,18,Sorghastrum nutans,22,
CME01,1,2020,spring,6/15/2020,N1A,F,5,32,Carex gravida,2,
CME01,1,2020,spring,6/15/2020,N1A,F,5,34,Carex meadii,1,
CME01,1,2020,fall,8/31/2020,N1A,F,5,42,Rosa arkansana,2,
CME01,1,2020,fall,8/31/2020,N1A,F,5,46,Ambrosia psilostachya,25,
CME01,1,2020,fall,8/31/2020,N1A,F,5,52,Artemisia ludoviciana,12,
CME01,1,2020,spring,6/15/2020,N1A,F,5,99,Oenothera speciosa,1,
CME01,1,2020,spring,6/15/2020,N1A,F,5,111,Physalis pumila,2,
CME01,1,2020,spring,6/15/2020,N1A,F,5,118,Ratibida columnifera,1,
CME01,1,2020,spring,6/15/2020,N1A,F,5,120,Ruellia humilis,1,
CME01,1,2020,spring,6/15/2020,N1A,F,5,126,Solanum carolinense,3,
CME01,1,2020,fall,8/31/2020,N1A,F,5,140,Vernonia baldwinii,7,
CME01,1,2020,fall,8/31/2020,N1A,F,5,148,Prunus americana,4,
CME01,1,2020,fall,8/31/2020,N1A,F,5,218,Tridens flavus,3,
CME01,1,2020,fall,8/31/2020,N1A,F,6,2,Andropogon gerardii,35,
CME01,1,2020,fall,8/31/2020,N1A,F,6,3,Schizachyrium scoparium,3,
CME01,1,2020,fall,8/31/2020,N1A,F,6,4,Bouteloua curtipendula,5,
CME01,1,2020,fall,8/31/2020,N1A,F,6,18,Sorghastrum nutans,7,
CME01,1,2020,spring,6/15/2020,N1A,F,6,34,Carex meadii,1,
CME01,1,2020,fall,8/31/2020,N1A,F,6,43,Symphoricarpos orbiculatus,2,
CME01,1,2020,fall,8/31/2020,N1A,F,6,46,Ambrosia psilostachya,8,
CME01,1,2020,fall,8/31/2020,N1A,F,6,52,Artemisia ludoviciana,1,
CME01,1,2020,fall,8/31/2020,N1A,F,6,58,Symphyotrichum ericoides,2,
CME01,1,2020,spring,6/15/2020,N1A,F,6,70,Cirsium undulatum,3,
CME01,1,2020,fall,8/31/2020,N1A,F,6,72,Croton monanthogynus,1,
CME01,1,2020,spring,6/15/2020,N1A,F,6,103,Oxalis violacea,1,
CME01,1,2020,spring,6/15/2020,N1A,F,6,107,Dalea multiflora,8,
CME01,1,2020,spring,6/15/2020,N1A,F,6,111,Physalis pumila,3,
CME01,1,2020,spring,6/15/2020,N1A,F,6,118,Ratibida columnifera,1,
CME01,1,2020,spring,6/15/2020,N1A,F,6,143,Lespedeza violacea,11,
CME01,1,2020,fall,8/31/2020,N1A,F,6,148,Prunus americana,4,
CME01,1,2020,fall,8/31/2020,N1A,F,6,234,Rhus glabra,60,
CME01,1,2020,fall,8/31/2020,N1A,F,6,300,Euphorbia nutans,2,
CME01,1,2020,fall,8/31/2020,N1A,F,6,441,Oenothera glaucifolia,5,
CME01,1,2020,fall,9/2/2020,N1A,G,1,2,Andropogon gerardii,75,
CME01,1,2020,fall,9/2/2020,N1A,G,1,3,Schizachyrium scoparium,3,
CME01,1,2020,fall,9/2/2020,N1A,G,1,4,Bouteloua curtipendula,4,
CME01,1,2020,fall,9/2/2020,N1A,G,1,11,Eragrostis spectabilis,5,
CME01,1,2020,fall,9/2/2020,N1A,G,1,15,Panicum virgatum,8,
CME01,1,2020,fall,9/2/2020,N1A,G,1,18,Sorghastrum nutans,14,
CME01,1,2020,fall,9/2/2020,N1A,G,1,21,Sporobolus compositus,4,
CME01,1,2020,fall,9/2/2020,N1A,G,1,46,Ambrosia psilostachya,3,
CME01,1,2020,fall,9/2/2020,N1A,G,1,58,Symphyotrichum ericoides,10,
CME01,1,2020,spring,6/15/2020,N1A,G,1,109,Dalea purpurea,2,
CME01,1,2020,spring,6/15/2020,N1A,G,1,111,Physalis pumila,3,
CME01,1,2020,fall,9/2/2020,N1A,G,1,140,Vernonia baldwinii,1,
CME01,1,2020,spring,6/15/2020,N1A,G,1,223,Stenaria nigricans,1,
CME01,1,2020,fall,9/2/2020,N1A,G,2,2,Andropogon gerardii,65,
CME01,1,2020,fall,9/2/2020,N1A,G,2,3,Schizachyrium scoparium,12,
CME01,1,2020,fall,9/2/2020,N1A,G,2,4,Bouteloua curtipendula,4,
CME01,1,2020,fall,9/2/2020,N1A,G,2,7,Bouteloua dactyloides,25,
CME01,1,2020,fall,9/2/2020,N1A,G,2,18,Sorghastrum nutans,20,
CME01,1,2020,fall,9/2/2020,N1A,G,2,46,Ambrosia psilostachya,5,
CME01,1,2020,fall,9/2/2020,N1A,G,2,58,Symphyotrichum ericoides,13,
CME01,1,2020,fall,9/2/2020,N1A,G,2,86,Brickellia eupatorioides,1,
CME01,1,2020,spring,6/15/2020,N1A,G,2,103,Oxalis violacea,2,
CME01,1,2020,spring,6/15/2020,N1A,G,2,109,Dalea purpurea,3,
CME01,1,2020,spring,6/15/2020,N1A,G,2,115,Polygala verticillata,1,
CME01,1,2020,spring,6/15/2020,N1A,G,2,118,Ratibida columnifera,2,
CME01,1,2020,spring,6/15/2020,N1A,G,2,122,Mimosa quadrivalvis,8,
CME01,1,2020,fall,9/2/2020,N1A,G,2,139,Verbena stricta,1,
CME01,1,2020,spring,6/15/2020,N1A,G,2,223,Stenaria nigricans,2,
CME01,1,2020,fall,9/2/2020,N1A,G,3,2,Andropogon gerardii,35,
CME01,1,2020,fall,9/2/2020,N1A,G,3,3,Schizachyrium scoparium,2,
CME01,1,2020,fall,9/2/2020,N1A,G,3,4,Bouteloua curtipendula,15,
