id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
74775590,2021-04-21 4:39:59 PM EDT,2021-04-21,2021-04-21 20:39:59 UTC,Eastern Time (US & Canada),1344527,athena_wildweeds,Athena Philips,2021-04-21 21:53:09 UTC,2021-08-05 02:45:53 UTC,research,CC-BY,https://www.inaturalist.org/observations/74775590,https://inaturalist-open-data.s3.amazonaws.com/photos/122254199/medium.jpeg,,"",,1,0,false,2,"Lecanto, FL, USA",28.78208438,-82.45040039,4,,,,4,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
74777248,Wed Apr 21 2021 17:09:40 GMT-0500 (CDT),2021-04-21,2021-04-21 17:09:40 UTC,UTC,3947587,elliegracelewis,,2021-04-21 22:10:21 UTC,2021-08-05 02:47:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/74777248,https://inaturalist-open-data.s3.amazonaws.com/photos/122257038/medium.jpg,,"","",1,0,false,3,"Chadwick Ln, Auburn, AL, US",32.5870478334,-85.5438633667,9,,,,9,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
74810714,2021/04/18 2:35 PM EDT,2021-04-18,2021-04-18 18:35:00 UTC,Eastern Time (US & Canada),439575,eamonccorbett,"",2021-04-22 05:41:18 UTC,2021-04-28 20:17:11 UTC,research,CC-BY,https://www.inaturalist.org/observations/74810714,https://inaturalist-open-data.s3.amazonaws.com/photos/122316233/medium.jpg,,"",,1,0,false,,"St Tammany Parish, LA, USA",30.5092789954,-89.9641001367,87,,,,87,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
74837169,Sat Jan 02 2021 16:16:01 GMT-0500 (EST),2021-01-02,2021-01-02 21:16:01 UTC,Eastern Time (US & Canada),4263061,alinaz,,2021-04-22 14:48:29 UTC,2021-04-23 05:53:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/74837169,https://inaturalist-open-data.s3.amazonaws.com/photos/122364514/medium.jpg,,"","",1,0,false,3,"Oleno State Park, High Springs, FL, US",29.915475,-82.5656133333,4,,,,4,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
74852302,2021/04/16 4:42 PM EDT,2021-04-16,2021-04-16 20:42:00 UTC,Eastern Time (US & Canada),3930614,lukexl,"",2021-04-22 17:19:56 UTC,2021-04-28 22:58:39 UTC,research,CC-BY,https://www.inaturalist.org/observations/74852302,https://inaturalist-open-data.s3.amazonaws.com/photos/122389096/medium.jpeg,,"",Some sort of pine... Happy Earth Day!,1,0,false,,"Hillsborough County, FL, USA",28.0736804223,-82.3723361317,442,,,,442,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
74870040,Thu Apr 22 2021 16:14:35 GMT-0400 (EDT),2021-04-22,2021-04-22 20:14:35 UTC,Eastern Time (US & Canada),4013137,shriyasukhwal,,2021-04-22 20:15:04 UTC,2021-04-23 20:39:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/74870040,https://inaturalist-open-data.s3.amazonaws.com/photos/122419881/medium.jpg,,"","",1,0,false,3,"University of North Carolina Wilmington, Wilmington, NC, US",34.2293290119,-77.863421612,9,,,,9,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
74938092,Fri Apr 23 2021 07:20:03 GMT-0500 (CDT),2021-04-23,2021-04-23 14:20:03 UTC,Pacific Time (US & Canada),994387,greenfant,Stefan,2021-04-23 15:55:28 UTC,2021-04-25 13:13:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/74938092,https://inaturalist-open-data.s3.amazonaws.com/photos/122540569/medium.jpg,,"","",1,0,false,3,"Angelina National Forest, Jasper, TX, US",31.0652552634,-94.2658906504,8,,,,8,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
74941189,Fri Apr 23 2021 12:26:26 GMT-0400 (EDT),2021-04-23,2021-04-23 16:26:26 UTC,Eastern Time (US & Canada),30469,picbor,"",2021-04-23 16:27:04 UTC,2021-04-29 04:02:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/74941189,https://inaturalist-open-data.s3.amazonaws.com/photos/122545642/medium.jpg,,"","",1,0,false,3,"Charleston County, US-SC, US",32.9368498386,-79.6381700316,5,,,,29039,obscured,open,true,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
74951859,Fri Apr 23 2021 12:02:31 GMT-0400 (EDT),2021-04-23,2021-04-23 16:02:31 UTC,Eastern Time (US & Canada),1494183,gagesutton1,Gage Sutton,2021-04-23 18:11:55 UTC,2021-04-29 04:02:07 UTC,research,,https://www.inaturalist.org/observations/74951859,https://static.inaturalist.org/photos/122564409/medium.jpg,,"","",1,0,false,3,"Supply, NC, US",34.0887611667,-78.292205,5,,,,5,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
74959690,Fri Apr 23 2021 09:44:09 GMT-0500 (CDT),2021-04-23,2021-04-23 13:44:09 UTC,Eastern Time (US & Canada),291618,jlayman,Jonathan Layman,2021-04-23 19:22:44 UTC,2021-04-26 12:21:53 UTC,research,CC-BY,https://www.inaturalist.org/observations/74959690,https://inaturalist-open-data.s3.amazonaws.com/photos/122576738/medium.jpg,,"","",1,0,false,3,"De Soto National Forest, Saucier, MS, US",30.5971929908,-88.938792875,457,,,,457,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
75042625,Sat Apr 24 2021 10:05:21 GMT-0500 (CDT),2021-04-24,2021-04-24 10:05:21 UTC,UTC,3306429,dylanbartlett,Dylan Bartlett,2021-04-24 15:06:23 UTC,2021-06-13 03:59:41 UTC,research,,https://www.inaturalist.org/observations/75042625,https://static.inaturalist.org/photos/122722932/medium.jpg,,"",Dominant in the tree stratum of a fire maintained upland,1,0,false,3,"De Soto National Forest, Saucier, MS, US",30.6010116667,-88.94535,33,,,,33,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
75042897,Sat Apr 24 2021 11:08:29 GMT-0400 (EDT),2021-04-24,2021-04-24 15:08:29 UTC,Eastern Time (US & Canada),4277127,corneliakip,,2021-04-24 15:08:58 UTC,2022-05-01 21:35:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75042897,https://inaturalist-open-data.s3.amazonaws.com/photos/170882335/medium.jpg,,"","",1,0,false,3,"New Bern, NC, US",35.1192876561,-76.9729112045,16,,,,16,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
75057340,Sat Apr 24 2021 11:20:41 GMT-0400 (EDT),2021-04-24,2021-04-24 15:20:41 UTC,Eastern Time (US & Canada),2677073,jennifer_wiggen,Jennifer Louise Wiggen,2021-04-24 16:59:52 UTC,2021-04-24 17:20:34 UTC,research,,https://www.inaturalist.org/observations/75057340,https://static.inaturalist.org/photos/122748020/medium.jpg,,"","",1,0,false,3,"Carolina Beach State Park, Carolina Beach, NC, US",34.0464221667,-77.91372,4,,,,4,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
75063792,Sat Apr 24 2021 10:39:29 GMT-0500 (CDT),2021-04-24,2021-04-24 15:39:29 UTC,Central Time (US & Canada),726785,collin_st,Collin Stempien,2021-04-24 17:46:02 UTC,2021-12-13 20:49:00 UTC,research,,https://www.inaturalist.org/observations/75063792,https://static.inaturalist.org/photos/122759163/medium.jpg,,"","",1,0,false,3,"Mississippi Sandhill Crane National Wildlife Refuge, Gautier, MS, US",30.4518916667,-88.6549916667,4,,,,4,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
75182828,Sun Apr 25 2021 11:41:33 GMT -0400 (EDT),2021-04-25,2021-04-25 15:41:33 UTC,Eastern Time (US & Canada),4282258,morbayce,,2021-04-25 15:41:40 UTC,2022-06-20 23:47:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75182828,https://inaturalist-open-data.s3.amazonaws.com/photos/122968948/medium.jpeg,,"",,1,0,false,333,Athens,33.9000015259,-83.3799972534,90,,,,90,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
75207414,Sun Apr 25 2021 11:50:45 GMT-0400 (EDT),2021-04-25,2021-04-25 15:50:45 UTC,Eastern Time (US & Canada),112929,primada,"",2021-04-25 18:31:49 UTC,2021-04-26 19:43:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75207414,https://inaturalist-open-data.s3.amazonaws.com/photos/123006337/medium.jpg,,"",,1,0,false,3,"Harbison State Forest, Columbia, SC, US",34.0873585688,-81.1263605767,5,,,,5,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
75213561,Sat Aug 01 2020 12:14:22 GMT-0400 (EDT),2020-08-01,2020-08-01 16:14:22 UTC,Eastern Time (US & Canada),344193,gabwill,Gabrielle Will,2021-04-25 19:12:46 UTC,2021-05-02 02:21:31 UTC,research,,https://www.inaturalist.org/observations/75213561,https://static.inaturalist.org/photos/123016978/medium.jpg,,"","",1,0,false,3,"Apalachicola National Forest, Bristol, FL, US",30.276855,-85.0175695,7,,,,7,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
75313559,2021/04/23 1:21 PM EDT,2021-04-23,2021-04-23 17:21:00 UTC,Eastern Time (US & Canada),4183782,bonnieabe,,2021-04-26 14:36:50 UTC,2021-08-03 20:17:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75313559,https://inaturalist-open-data.s3.amazonaws.com/photos/123196473/medium.jpeg,,"","",1,0,false,,"Tallahassee, FL, USA",30.4382559,-84.2807329,21995,,,,21995,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
75323790,Sun Apr 25 2021 09:22:41 GMT-0500 (CDT),2021-04-25,2021-04-25 13:22:41 UTC,Eastern Time (US & Canada),107754,bobcatbrad,Brad Von Blon,2021-04-26 16:25:31 UTC,2023-03-09 23:11:07 UTC,research,CC-BY,https://www.inaturalist.org/observations/75323790,https://inaturalist-open-data.s3.amazonaws.com/photos/123213682/medium.jpg,,"","",2,0,false,3,"Texas, US",30.4427017274,-94.2434755823,10,,,,29356,obscured,,true,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
75340088,2021-04-24 08:35:59,2021-04-24,2021-04-24 12:35:59 UTC,Eastern Time (US & Canada),1166412,bolickscott,Scott Bolick,2021-04-26 18:54:38 UTC,2021-04-27 23:25:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75340088,https://static.inaturalist.org/photos/123242220/medium.jpeg,,"",,1,0,false,2,"Georgia, US",33.0367215456,-81.7571930878,,,,,29012,obscured,open,true,gps,gps,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
75353936,2019/01/08 4:26 PM EST,2019-01-08,2019-01-08 21:26:00 UTC,Eastern Time (US & Canada),4018753,dwborland,d w borland,2021-04-26 20:57:58 UTC,2021-04-27 01:39:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75353936,https://inaturalist-open-data.s3.amazonaws.com/photos/123265622/medium.jpeg,,"","Gymnopilus sp. 4727.1.08.19.dwb/alachua co. florida

Pinus palustris association",1,0,false,,"Alachua County, FL, USA",29.5666128013,-82.2041896767,15,,,,15,,,false,,,Gymnopilus underwoodii,Gymnopilus underwoodii,,Fungi,984251
75355634,Fri Apr 23 2021 11:59:01 GMT-0400 (EDT),2021-04-23,2021-04-23 15:59:01 UTC,Eastern Time (US & Canada),2141720,jded,,2021-04-26 21:14:22 UTC,2021-12-04 06:48:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75355634,https://inaturalist-open-data.s3.amazonaws.com/photos/123269805/medium.jpg,,"","",1,0,false,3,"Fort Mill, SC, US",35.036925,-80.916595,5,,,,5,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
75498140,2021/04/27 10:45 AM CDT,2021-04-27,2021-04-27 15:45:00 UTC,Central Time (US & Canada),3167825,palustrisbotany,David A. Harrison,2021-04-28 01:27:05 UTC,2021-11-10 21:33:22 UTC,research,,https://www.inaturalist.org/observations/75498140,https://static.inaturalist.org/photos/123522103/medium.jpeg,,"","Picture 4: 
Left - P. palustris
Right: P. taeda",1,0,false,,"Alabama Creek Wildlife Management Area, Davy Crockett National Forest, Trinity County, TX, USA",31.1477694623,-94.8988815519,15,,,,15,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
75498146,2021/04/27 10:58 AM CDT,2021-04-27,2021-04-27 15:58:00 UTC,Central Time (US & Canada),3167825,palustrisbotany,David A. Harrison,2021-04-28 01:27:06 UTC,2021-11-10 21:33:24 UTC,research,,https://www.inaturalist.org/observations/75498146,https://static.inaturalist.org/photos/123523368/medium.jpeg,,"","",1,0,false,,"Alabama Creek Wildlife Management Area, Davy Crockett National Forest, Trinity County, TX, USA",31.1480046606,-94.8981963528,15,,,,15,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
75532440,2021/04/27 9:19 PM EDT,2021-04-27,2021-04-28 01:19:00 UTC,Eastern Time (US & Canada),4183782,bonnieabe,,2021-04-28 12:27:46 UTC,2021-08-03 20:15:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75532440,https://inaturalist-open-data.s3.amazonaws.com/photos/123588608/medium.jpeg,,"","",1,0,false,,"Tallahassee, FL, USA",30.4382559,-84.2807329,21995,,,,21995,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
75553819,Wed Apr 28 2021 11:30:01 GMT -0500 (CDT),2021-04-28,2021-04-28 16:30:01 UTC,Central Time (US & Canada),4303728,sgodom,,2021-04-28 16:30:11 UTC,2021-05-10 12:40:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75553819,https://inaturalist-open-data.s3.amazonaws.com/photos/123624702/medium.jpeg,,"",,2,0,false,333,Santa Rosa Beach,30.3760509491,-86.2878036499,65,,,,65,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
75564530,Wed Apr 28 2021 13:18:52 GMT-0400 (EDT),2021-04-28,2021-04-28 17:18:52 UTC,Eastern Time (US & Canada),4088919,altmanegriffin,,2021-04-28 18:05:10 UTC,2021-06-12 04:29:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75564530,https://inaturalist-open-data.s3.amazonaws.com/photos/123642163/medium.jpg,,"","",1,0,false,3,"Jean Rabin Way, Wilmington, NC, US",34.2052616667,-77.9056916667,5,,,,5,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
75567611,Wed Apr 28 2021 14:31:47 GMT-0400 (EDT),2021-04-28,2021-04-28 18:31:47 UTC,Eastern Time (US & Canada),3764152,jessica_landrum,Jessica Landrum,2021-04-28 18:31:59 UTC,2021-04-29 02:21:18 UTC,research,,https://www.inaturalist.org/observations/75567611,https://static.inaturalist.org/photos/123647779/medium.jpg,,"","",1,0,false,3,"Saint Johns, FL, US",30.0792981824,-81.5627877508,5,,,,5,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
75590103,2021-04-28 5:54:47 PM EDT,2021-04-28,2021-04-28 21:54:47 UTC,Eastern Time (US & Canada),4090805,justin_2_3,,2021-04-28 21:56:02 UTC,2021-04-28 22:08:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75590103,https://inaturalist-open-data.s3.amazonaws.com/photos/123685591/medium.jpeg,,"",,1,0,false,2,"Seahawk Landing, Wilmington, NC 28403, USA",34.226505,-77.8632635,23,,,,23,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
75607168,Wed Apr 28 2021 16:48:31 GMT-0400 (EDT),2021-04-28,2021-04-28 20:48:31 UTC,Eastern Time (US & Canada),3029475,northfloridacritters,,2021-04-29 00:49:59 UTC,2021-11-04 14:54:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75607168,https://inaturalist-open-data.s3.amazonaws.com/photos/123716172/medium.jpg,,"","",3,0,false,3,"Middleburg, FL, US",30.06936117,-81.84188833,4,,,,4,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
75607767,Wed Apr 28 2021 16:54:51 GMT-0400 (EDT),2021-04-28,2021-04-28 20:54:51 UTC,Eastern Time (US & Canada),3029475,northfloridacritters,,2021-04-29 00:56:31 UTC,2021-11-04 14:52:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75607767,https://inaturalist-open-data.s3.amazonaws.com/photos/123717298/medium.jpg,,"","",2,0,false,3,"Middleburg, FL, US",30.06615833,-81.841705,4,,,,4,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
75710881,2021/04/29 5:54 PM EDT,2021-04-29,2021-04-29 21:54:00 UTC,Eastern Time (US & Canada),1905730,lblanc,Lori Blanc,2021-04-29 23:16:41 UTC,2021-04-29 23:52:01 UTC,research,,https://www.inaturalist.org/observations/75710881,https://static.inaturalist.org/photos/123894373/medium.jpg,,"",,1,0,false,,"Walton County, FL, USA",30.6998064357,-86.311461316,122,,,,122,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
75789258,Fri Apr 30 2021 07:36:42 GMT-0400 (EDT),2021-04-30,2021-04-30 11:36:42 UTC,Eastern Time (US & Canada),1301375,sallyjuly,,2021-04-30 11:36:55 UTC,2022-06-19 03:22:02 UTC,research,,https://www.inaturalist.org/observations/75789258,https://static.inaturalist.org/photos/124022460/medium.jpg,,"","",1,0,false,3,"Wildwood Rd NE, Atlanta, GA, US",33.8030846464,-84.3607122918,3,,,,3,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
75816661,2021/04/29 11:55 AM UTC,2021-04-29,2021-04-29 11:55:00 UTC,UTC,2672457,allenbelden,Allen Belden,2021-04-30 13:59:26 UTC,2022-05-13 02:54:27 UTC,research,,https://www.inaturalist.org/observations/75816661,https://static.inaturalist.org/photos/124063128/medium.jpg,,"",Planted as part of a longleaf pine restoration project. ,1,0,false,,"Sussex County, VA, USA",36.8726349518,-77.1836924803,59,,,,59,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
75831910,Fri Apr 30 2021 08:16:41 GMT-0400 (EDT),2021-04-30,2021-04-30 12:16:41 UTC,Eastern Time (US & Canada),2767195,walt_disney,,2021-04-30 14:55:54 UTC,2021-05-07 21:20:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75831910,https://inaturalist-open-data.s3.amazonaws.com/photos/124085735/medium.jpg,,"","",1,0,false,3,"Carolina Beach State Park, Carolina Beach, NC, US",34.0444884154,-77.9022757283,79,,,,79,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
75835355,2021/04/28 2:13 PM CDT,2021-04-28,2021-04-28 19:13:00 UTC,Central Time (US & Canada),1000460,bill_wimley,William Wimley,2021-04-30 15:09:06 UTC,2021-09-07 15:41:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75835355,https://inaturalist-open-data.s3.amazonaws.com/photos/124084384/medium.jpg,,"",,2,0,false,,"St. Tammany, Louisiana, United States",30.5078,-89.9661666667,,,,,,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
75843194,Fri Apr 30 2021 11:37:27 GMT -0400 (EDT),2021-04-30,2021-04-30 15:37:27 UTC,Eastern Time (US & Canada),344219,paige15,Paige Brown,2021-04-30 15:37:36 UTC,2021-05-08 00:43:15 UTC,research,,https://www.inaturalist.org/observations/75843194,https://static.inaturalist.org/photos/124102996/medium.jpeg,,"",,1,0,false,333,Newport,34.7276954651,-76.9616012573,5,,,,5,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
75847003,Fri Apr 30 2021 11:40:42 GMT-0400 (EDT),2021-04-30,2021-04-30 15:40:42 UTC,Eastern Time (US & Canada),3746674,kussia,,2021-04-30 15:51:37 UTC,2021-08-03 20:10:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75847003,https://inaturalist-open-data.s3.amazonaws.com/photos/124108761/medium.jpg,,"","",1,0,false,3,"Mill Pond Ct, Saint Johns, FL, US",30.1199948693,-81.6079197146,165,,,,165,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
76029457,2021/04/30 1:43 PM EDT,2021-04-30,2021-04-30 17:43:00 UTC,Eastern Time (US & Canada),226045,joshuadoby,Joshua Doby,2021-05-01 03:39:05 UTC,2022-06-11 17:39:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76029457,https://inaturalist-open-data.s3.amazonaws.com/photos/124400404/medium.jpeg,,"",,1,0,false,,"Alachua County, FL, USA",29.5265216667,-82.286645,,,,,,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
76123822,Sat May 01 2021 09:11:13 GMT-0400 (EDT),2021-05-01,2021-05-01 13:11:13 UTC,Eastern Time (US & Canada),847154,jackierolly,,2021-05-01 13:13:07 UTC,2021-05-01 14:02:58 UTC,research,,https://www.inaturalist.org/observations/76123822,https://static.inaturalist.org/photos/124543829/medium.jpg,,"",,1,0,false,3,"747 Machete Trail, Oakland, FL, US",28.5544832407,-81.6394375414,16,,,,16,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
76125700,Fri Apr 30 2021 16:24:20 GMT-0400 (EDT),2021-04-30,2021-04-30 20:24:20 UTC,Eastern Time (US & Canada),783729,sharonoutside,Sharon Watson,2021-05-01 13:20:21 UTC,2021-06-13 04:22:52 UTC,research,,https://www.inaturalist.org/observations/76125700,https://static.inaturalist.org/photos/124546522/medium.jpg,,"","",1,0,false,3,"Carolina Sandhills National Wildlife Refuge, Hartsville, SC, US",34.518045,-80.21997,5,,,,5,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
76135474,Sat May 01 2021 09:53:31 GMT-0400 (EDT),2021-05-01,2021-05-01 13:53:31 UTC,Eastern Time (US & Canada),4000736,mtmoore,Mike Moore,2021-05-01 13:53:42 UTC,2022-02-20 03:00:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76135474,https://inaturalist-open-data.s3.amazonaws.com/photos/124560241/medium.jpg,,"","",2,0,false,3,"Shore Dr, Virginia Beach, VA, US",36.9068843624,-76.1078967733,20,,,,20,,,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
76138088,Sat May 01 2021 10:02:26 GMT-0400 (EDT),2021-05-01,2021-05-01 14:02:26 UTC,Eastern Time (US & Canada),540368,cmcadams,"",2021-05-01 14:02:46 UTC,2021-06-12 04:29:17 UTC,research,,https://www.inaturalist.org/observations/76138088,https://static.inaturalist.org/photos/124564186/medium.jpg,,"","",1,0,false,3,"Pittsboro, NC, US",35.7871672092,-79.1754317936,5,,,,5,,open,false,,,longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
