Date,Hour,Minute,Air temperature ,
06/05/2003 14:00:00,14,0,37.6,
06/05/2003 14:15:00,14,15,38,
06/05/2003 14:30:00,14,30,38.1,
06/05/2003 14:45:00,14,45,38.8,
06/05/2003 15:00:00,15,0,39.3,
06/05/2003 15:15:00,15,15,39.6,
06/05/2003 15:30:00,15,30,40,
06/05/2003 15:45:00,15,45,40.5,
06/05/2003 16:00:00,16,0,40.6,
06/05/2003 16:15:00,16,15,41,
06/05/2003 16:30:00,16,30,41.1,
06/05/2003 16:45:00,16,45,40.8,
06/05/2003 17:00:00,17,0,40.5,
06/05/2003 17:15:00,17,15,40.7,
06/05/2003 17:30:00,17,30,40.3,
06/05/2003 17:45:00,17,45,40,
06/05/2003 18:00:00,18,0,39.5,
06/05/2003 18:15:00,18,15,38.7,
06/05/2003 18:30:00,18,30,37.8,
06/05/2003 18:45:00,18,45,37.6,
06/05/2003 19:00:00,19,0,37.3,
06/05/2003 19:15:00,19,15,37,
06/05/2003 19:30:00,19,30,36.6,
06/05/2003 19:45:00,19,45,35.1,
06/05/2003 20:00:00,20,0,34.3,
06/05/2003 20:15:00,20,15,34.5,
06/05/2003 20:30:00,20,30,31.1,
06/05/2003 20:45:00,20,45,30.3,
06/05/2003 21:00:00,21,0,30.1,
06/05/2003 21:15:00,21,15,30,
06/05/2003 21:30:00,21,30,29.7,
06/05/2003 21:45:00,21,45,29.4,
06/05/2003 22:00:00,22,0,29.1,
06/05/2003 22:15:00,22,15,28.6,
06/05/2003 22:30:00,22,30,28,
06/05/2003 22:45:00,22,45,27.4,
06/05/2003 23:00:00,23,0,26.6,
06/05/2003 23:15:00,23,15,24.6,
06/05/2003 23:30:00,23,30,23.3,
06/05/2003 23:45:00,23,45,22.7,
06/06/2003 00:00:00,0,0,22.3,
06/06/2003 00:15:00,0,15,22.6,
06/06/2003 00:30:00,0,30,22.6,
06/06/2003 00:45:00,0,45,22.4,
06/06/2003 01:00:00,1,0,22.1,
06/06/2003 01:15:00,1,15,21.8,
06/06/2003 01:30:00,1,30,21.6,
06/06/2003 01:45:00,1,45,21.4,
06/06/2003 02:00:00,2,0,21.1,
06/06/2003 02:15:00,2,15,19.6,
06/06/2003 02:30:00,2,30,18.8,
06/06/2003 02:45:00,2,45,18.5,
06/06/2003 03:00:00,3,0,18.2,
06/06/2003 03:15:00,3,15,17.8,
06/06/2003 03:30:00,3,30,17.5,
06/06/2003 03:45:00,3,45,17.4,
06/06/2003 04:00:00,4,0,18.4,
06/06/2003 04:15:00,4,15,19.1,
06/06/2003 04:30:00,4,30,19.5,
06/06/2003 04:45:00,4,45,20,
06/06/2003 05:00:00,5,0,20.6,
06/06/2003 05:15:00,5,15,21,
06/06/2003 05:30:00,5,30,21.1,
06/06/2003 05:45:00,5,45,20.1,
06/06/2003 06:00:00,6,0,19.9,
06/06/2003 06:15:00,6,15,19.6,
06/06/2003 06:30:00,6,30,19.7,
06/06/2003 06:45:00,6,45,19.8,
06/06/2003 07:00:00,7,0,19.9,
06/06/2003 07:15:00,7,15,19.8,
06/06/2003 07:30:00,7,30,20.1,
06/06/2003 07:45:00,7,45,20.3,
06/06/2003 08:00:00,8,0,20.5,
06/06/2003 08:15:00,8,15,20.9,
06/06/2003 08:30:00,8,30,21.5,
06/06/2003 08:45:00,8,45,22.1,
06/06/2003 09:00:00,9,0,23.5,
06/06/2003 09:15:00,9,15,25.5,
06/06/2003 09:30:00,9,30,26.8,
06/06/2003 09:45:00,9,45,26.8,
06/06/2003 10:00:00,10,0,27.7,
06/06/2003 10:15:00,10,15,29.1,
06/06/2003 10:30:00,10,30,30.1,
06/06/2003 10:45:00,10,45,30.7,
06/06/2003 11:00:00,11,0,30.7,
06/06/2003 11:15:00,11,15,31.4,
06/06/2003 11:30:00,11,30,32,
06/06/2003 11:45:00,11,45,32.1,
06/06/2003 12:00:00,12,0,32.3,
06/06/2003 12:15:00,12,15,33.6,
06/06/2003 12:30:00,12,30,33.8,
06/06/2003 12:45:00,12,45,33.9,
06/06/2003 13:00:00,13,0,34.3,
06/06/2003 13:15:00,13,15,34,
06/06/2003 13:30:00,13,30,33.8,
06/06/2003 13:45:00,13,45,34.1,
06/06/2003 14:00:00,14,0,33.9,
06/06/2003 14:15:00,14,15,33.4,
06/06/2003 14:30:00,14,30,33.3,
06/06/2003 14:45:00,14,45,33.5,
06/06/2003 15:00:00,15,0,33.6,
06/06/2003 15:15:00,15,15,33.1,
06/06/2003 15:30:00,15,30,32.7,
06/06/2003 15:45:00,15,45,32.9,
06/06/2003 16:00:00,16,0,32.9,
06/06/2003 16:15:00,16,15,33.2,
06/06/2003 16:30:00,16,30,33,
06/06/2003 16:45:00,16,45,33.1,
06/06/2003 17:00:00,17,0,33.4,
06/06/2003 17:15:00,17,15,32.4,
06/06/2003 17:30:00,17,30,32,
06/06/2003 17:45:00,17,45,31.8,
06/06/2003 18:00:00,18,0,31.6,
06/06/2003 18:15:00,18,15,31.5,
06/06/2003 18:30:00,18,30,31.5,
06/06/2003 18:45:00,18,45,31.7,
06/06/2003 19:00:00,19,0,32.3,
06/06/2003 19:15:00,19,15,33.4,
06/06/2003 19:30:00,19,30,33.8,
06/06/2003 19:45:00,19,45,31.2,
06/06/2003 20:00:00,20,0,29.3,
06/06/2003 20:15:00,20,15,29.2,
06/06/2003 20:30:00,20,30,29.4,
06/06/2003 20:45:00,20,45,29.1,
06/06/2003 21:00:00,21,0,28.7,
06/06/2003 21:15:00,21,15,28.5,
06/06/2003 21:30:00,21,30,28.3,
06/06/2003 21:45:00,21,45,27.7,
06/06/2003 22:00:00,22,0,27.2,
06/06/2003 22:15:00,22,15,25.9,
06/06/2003 22:30:00,22,30,24.2,
06/06/2003 22:45:00,22,45,23.4,
06/06/2003 23:00:00,23,0,23,
06/06/2003 23:15:00,23,15,22.6,
06/06/2003 23:30:00,23,30,21.8,
06/06/2003 23:45:00,23,45,20.9,
06/07/2003 00:00:00,0,0,19.7,
06/07/2003 00:15:00,0,15,18.3,
06/07/2003 00:30:00,0,30,17.7,
06/07/2003 00:45:00,0,45,17.2,
06/07/2003 01:00:00,1,0,16.9,
06/07/2003 01:15:00,1,15,16.6,
06/07/2003 01:30:00,1,30,16.1,
06/07/2003 01:45:00,1,45,15.8,
06/07/2003 02:00:00,2,0,15.6,
06/07/2003 02:15:00,2,15,15.1,
06/07/2003 02:30:00,2,30,14.7,
06/07/2003 02:45:00,2,45,14.5,
06/07/2003 03:00:00,3,0,14.3,
06/07/2003 03:15:00,3,15,14.3,
06/07/2003 03:30:00,3,30,14.4,
06/07/2003 03:45:00,3,45,14.7,
06/07/2003 04:00:00,4,0,14.8,
06/07/2003 04:15:00,4,15,15.2,
06/07/2003 04:30:00,4,30,16.1,
06/07/2003 04:45:00,4,45,18.1,
06/07/2003 05:00:00,5,0,19.1,
06/07/2003 05:15:00,5,15,19.4,
06/07/2003 05:30:00,5,30,19.6,
06/07/2003 05:45:00,5,45,19.7,
06/07/2003 06:00:00,6,0,20,
06/07/2003 06:15:00,6,15,19.5,
06/07/2003 06:30:00,6,30,19.1,
06/07/2003 06:45:00,6,45,19.2,
06/07/2003 07:00:00,7,0,19.1,
06/07/2003 07:15:00,7,15,19.2,
06/07/2003 07:30:00,7,30,19.4,
06/07/2003 07:45:00,7,45,19.8,
06/07/2003 08:00:00,8,0,20.4,
06/07/2003 08:15:00,8,15,20.8,
06/07/2003 08:30:00,8,30,21.1,
06/07/2003 08:45:00,8,45,21.7,
06/07/2003 09:00:00,9,0,22.3,
06/07/2003 09:15:00,9,15,22.8,
06/07/2003 09:30:00,9,30,24.2,
06/07/2003 09:45:00,9,45,25.5,
06/07/2003 10:00:00,10,0,26.8,
06/07/2003 10:15:00,10,15,26.6,
06/07/2003 10:30:00,10,30,26.5,
06/07/2003 10:45:00,10,45,26.9,
06/07/2003 11:00:00,11,0,27.6,
06/07/2003 11:15:00,11,15,27.7,
06/07/2003 11:30:00,11,30,28.2,
06/07/2003 11:45:00,11,45,30.2,
06/07/2003 12:00:00,12,0,31.9,
06/07/2003 12:15:00,12,15,32.2,
06/07/2003 12:30:00,12,30,31.6,
06/07/2003 12:45:00,12,45,32.9,
06/07/2003 13:00:00,13,0,34.3,
06/07/2003 13:15:00,13,15,34.6,
06/07/2003 13:30:00,13,30,34.5,
06/07/2003 13:45:00,13,45,34.6,
06/07/2003 14:00:00,14,0,34.8,
06/07/2003 14:15:00,14,15,34.9,
06/07/2003 14:30:00,14,30,34.9,
06/07/2003 14:45:00,14,45,34.6,
06/07/2003 15:00:00,15,0,34.2,
06/07/2003 15:15:00,15,15,34.4,
06/07/2003 15:30:00,15,30,34.3,
06/07/2003 15:45:00,15,45,34.2,
06/07/2003 16:00:00,16,0,34.1,
06/07/2003 16:15:00,16,15,34.6,
06/07/2003 16:30:00,16,30,34.6,
06/07/2003 16:45:00,16,45,34.2,
06/07/2003 17:00:00,17,0,33.5,
06/07/2003 17:15:00,17,15,33.5,
06/07/2003 17:30:00,17,30,33.9,
06/07/2003 17:45:00,17,45,33.9,
06/07/2003 18:00:00,18,0,33.9,
06/07/2003 18:15:00,18,15,33.9,
06/07/2003 18:30:00,18,30,33.7,
06/07/2003 18:45:00,18,45,33.8,
06/07/2003 19:00:00,19,0,34.1,
06/07/2003 19:15:00,19,15,33.9,
06/07/2003 19:30:00,19,30,30.1,
06/07/2003 19:45:00,19,45,28.6,
06/07/2003 20:00:00,20,0,28.1,
06/07/2003 20:15:00,20,15,28,
06/07/2003 20:30:00,20,30,28.3,
06/07/2003 20:45:00,20,45,28.3,
06/07/2003 21:00:00,21,0,27.9,
06/07/2003 21:15:00,21,15,27.4,
06/07/2003 21:30:00,21,30,26.9,
06/07/2003 21:45:00,21,45,26.4,
06/07/2003 22:00:00,22,0,26,
06/07/2003 22:15:00,22,15,26.2,
06/07/2003 22:30:00,22,30,26.1,
06/07/2003 22:45:00,22,45,25.4,
06/07/2003 23:00:00,23,0,24.9,
06/07/2003 23:15:00,23,15,24.2,
06/07/2003 23:30:00,23,30,23.5,
06/07/2003 23:45:00,23,45,22.6,
06/08/2003 00:00:00,0,0,21.5,
06/08/2003 00:15:00,0,15,18.6,
06/08/2003 00:30:00,0,30,17.3,
06/08/2003 00:45:00,0,45,16.6,
06/08/2003 01:00:00,1,0,16.2,
06/08/2003 01:15:00,1,15,15.7,
06/08/2003 01:30:00,1,30,15.2,
06/08/2003 01:45:00,1,45,14.8,
06/08/2003 02:00:00,2,0,14.5,
06/08/2003 02:15:00,2,15,14.2,
06/08/2003 02:30:00,2,30,14,
06/08/2003 02:45:00,2,45,14.2,
06/08/2003 03:00:00,3,0,14.4,
06/08/2003 03:15:00,3,15,14.5,
06/08/2003 03:30:00,3,30,14.6,
06/08/2003 03:45:00,3,45,14.9,
06/08/2003 04:00:00,4,0,15.1,
06/08/2003 04:15:00,4,15,15.1,
06/08/2003 04:30:00,4,30,15.4,
06/08/2003 04:45:00,4,45,15.5,
06/08/2003 05:00:00,5,0,15.6,
06/08/2003 05:15:00,5,15,15.9,
06/08/2003 05:30:00,5,30,15.9,
06/08/2003 05:45:00,5,45,15.8,
06/08/2003 06:00:00,6,0,15.5,
06/08/2003 06:15:00,6,15,15.4,
06/08/2003 06:30:00,6,30,15.9,
06/08/2003 06:45:00,6,45,16.1,
06/08/2003 07:00:00,7,0,16.3,
06/08/2003 07:15:00,7,15,16.4,
06/08/2003 07:30:00,7,30,16.8,
06/08/2003 07:45:00,7,45,17.7,
06/08/2003 08:00:00,8,0,18.3,
06/08/2003 08:15:00,8,15,19.1,
06/08/2003 08:30:00,8,30,19.6,
06/08/2003 08:45:00,8,45,20.7,
06/08/2003 09:00:00,9,0,21.7,
06/08/2003 09:15:00,9,15,23.2,
06/08/2003 09:30:00,9,30,23.8,
06/08/2003 09:45:00,9,45,23.4,
06/08/2003 10:00:00,10,0,24.5,
06/08/2003 10:15:00,10,15,26,
06/08/2003 10:30:00,10,30,27,
06/08/2003 10:45:00,10,45,28.2,
06/08/2003 11:00:00,11,0,29.4,
06/08/2003 11:15:00,11,15,30.7,
06/08/2003 11:30:00,11,30,31.9,
06/08/2003 11:45:00,11,45,32.8,
06/08/2003 12:00:00,12,0,32.9,
06/08/2003 12:15:00,12,15,32.7,
06/08/2003 12:30:00,12,30,33.1,
06/08/2003 12:45:00,12,45,33.2,
06/08/2003 13:00:00,13,0,33,
06/08/2003 13:15:00,13,15,33,
06/08/2003 13:30:00,13,30,31.3,
06/08/2003 13:45:00,13,45,30.4,
06/08/2003 14:00:00,14,0,30.3,
06/08/2003 14:15:00,14,15,31.7,
06/08/2003 14:30:00,14,30,33.3,
06/08/2003 14:45:00,14,45,33.3,
06/08/2003 15:00:00,15,0,32.9,
06/08/2003 15:15:00,15,15,33,
06/08/2003 15:30:00,15,30,32.8,
06/08/2003 15:45:00,15,45,32.5,
06/08/2003 16:00:00,16,0,32.5,
06/08/2003 16:15:00,16,15,32.4,
06/08/2003 16:30:00,16,30,33.4,
06/08/2003 16:45:00,16,45,35.1,
06/08/2003 17:00:00,17,0,35.8,
06/08/2003 17:15:00,17,15,35.8,
06/08/2003 17:30:00,17,30,35.7,
06/08/2003 17:45:00,17,45,35.5,
06/08/2003 18:00:00,18,0,35.2,
06/08/2003 18:15:00,18,15,34.5,
06/08/2003 18:30:00,18,30,33.1,
06/08/2003 18:45:00,18,45,32.8,
06/08/2003 19:00:00,19,0,32.1,
06/08/2003 19:15:00,19,15,30.1,
06/08/2003 19:30:00,19,30,28.2,
06/08/2003 19:45:00,19,45,27.2,
06/08/2003 20:00:00,20,0,27.2,
06/08/2003 20:15:00,20,15,27.2,
06/08/2003 20:30:00,20,30,26.6,
06/08/2003 20:45:00,20,45,25.8,
06/08/2003 21:00:00,21,0,25.3,
06/08/2003 21:15:00,21,15,25.1,
06/08/2003 21:30:00,21,30,25.1,
06/08/2003 21:45:00,21,45,25.1,
06/08/2003 22:00:00,22,0,25,
06/08/2003 22:15:00,22,15,25.1,
06/08/2003 22:30:00,22,30,25.6,
06/08/2003 22:45:00,22,45,25.4,
06/08/2003 23:00:00,23,0,25,
06/08/2003 23:15:00,23,15,24.3,
06/08/2003 23:30:00,23,30,23.3,
06/08/2003 23:45:00,23,45,22.5,
06/09/2003 00:00:00,0,0,21.5,
06/09/2003 00:15:00,0,15,19.3,
06/09/2003 00:30:00,0,30,17.7,
06/09/2003 00:45:00,0,45,17.1,
06/09/2003 01:00:00,1,0,16.9,
06/09/2003 01:15:00,1,15,16.7,
06/09/2003 01:30:00,1,30,16.4,
06/09/2003 01:45:00,1,45,16.1,
06/09/2003 02:00:00,2,0,16,
06/09/2003 02:15:00,2,15,15.8,
06/09/2003 02:30:00,2,30,15.8,
06/09/2003 02:45:00,2,45,15.9,
06/09/2003 03:00:00,3,0,15.8,
06/09/2003 03:15:00,3,15,15.6,
06/09/2003 03:30:00,3,30,15.6,
06/09/2003 03:45:00,3,45,15.4,
06/09/2003 04:00:00,4,0,15.4,
06/09/2003 04:15:00,4,15,15.4,
06/09/2003 04:30:00,4,30,15.6,
06/09/2003 04:45:00,4,45,16.3,
06/09/2003 05:00:00,5,0,17,
06/09/2003 05:15:00,5,15,17.4,
06/09/2003 05:30:00,5,30,17.8,
06/09/2003 05:45:00,5,45,18,
06/09/2003 06:00:00,6,0,17.8,
06/09/2003 06:15:00,6,15,17.7,
06/09/2003 06:30:00,6,30,18.8,
06/09/2003 06:45:00,6,45,19.4,
06/09/2003 07:00:00,7,0,20.3,
06/09/2003 07:15:00,7,15,20.7,
06/09/2003 07:30:00,7,30,20.9,
06/09/2003 07:45:00,7,45,21.1,
06/09/2003 08:00:00,8,0,21.3,
06/09/2003 08:15:00,8,15,21.6,
06/09/2003 08:30:00,8,30,21.5,
06/09/2003 08:45:00,8,45,21.5,
06/09/2003 09:00:00,9,0,21.6,
06/09/2003 09:15:00,9,15,22.1,
06/09/2003 09:30:00,9,30,22.5,
06/09/2003 09:45:00,9,45,23.8,
06/09/2003 10:00:00,10,0,24.6,
06/09/2003 10:15:00,10,15,25.7,
06/09/2003 10:30:00,10,30,27.4,
06/09/2003 10:45:00,10,45,27.5,
06/09/2003 11:00:00,11,0,28.3,
06/09/2003 11:15:00,11,15,29.1,
06/09/2003 11:30:00,11,30,29.6,
06/09/2003 11:45:00,11,45,30.7,
06/09/2003 12:00:00,12,0,31.5,
06/09/2003 12:15:00,12,15,31.5,
06/09/2003 12:30:00,12,30,31.3,
06/09/2003 12:45:00,12,45,30.8,
06/09/2003 13:00:00,13,0,29.7,
06/09/2003 13:15:00,13,15,30.4,
06/09/2003 13:30:00,13,30,29.5,
06/09/2003 13:45:00,13,45,29.3,
06/09/2003 14:00:00,14,0,30.3,
06/09/2003 14:15:00,14,15,31.3,
06/09/2003 14:30:00,14,30,30.2,
06/09/2003 14:45:00,14,45,29.8,
06/09/2003 15:00:00,15,0,30.3,
06/09/2003 15:15:00,15,15,30.4,
06/09/2003 15:30:00,15,30,29.4,
06/09/2003 15:45:00,15,45,28.7,
06/09/2003 16:00:00,16,0,28.6,
06/09/2003 16:15:00,16,15,28.9,
06/09/2003 16:30:00,16,30,29.1,
06/09/2003 16:45:00,16,45,28.5,
06/09/2003 17:00:00,17,0,27.5,
06/09/2003 17:15:00,17,15,26.5,
06/09/2003 17:30:00,17,30,26.1,
06/09/2003 17:45:00,17,45,26.3,
06/09/2003 18:00:00,18,0,26.7,
06/09/2003 18:15:00,18,15,27.9,
06/09/2003 18:30:00,18,30,29.9,
06/09/2003 18:45:00,18,45,31.6,
06/09/2003 19:00:00,19,0,32.5,
06/09/2003 19:15:00,19,15,32.4,
06/09/2003 19:30:00,19,30,32.2,
06/09/2003 19:45:00,19,45,30.7,
06/09/2003 20:00:00,20,0,29.3,
06/09/2003 20:15:00,20,15,28.9,
06/09/2003 20:30:00,20,30,28.5,
06/09/2003 20:45:00,20,45,27.9,
06/09/2003 21:00:00,21,0,27.3,
06/09/2003 21:15:00,21,15,26.6,
06/09/2003 21:30:00,21,30,25.9,
06/09/2003 21:45:00,21,45,24.4,
06/09/2003 22:00:00,22,0,23.2,
06/09/2003 22:15:00,22,15,22.7,
06/09/2003 22:30:00,22,30,22.3,
06/09/2003 22:45:00,22,45,21.9,
06/09/2003 23:00:00,23,0,21.5,
06/09/2003 23:15:00,23,15,21.1,
06/09/2003 23:30:00,23,30,20.7,
06/09/2003 23:45:00,23,45,20.1,
06/10/2003 00:00:00,0,0,19.1,
06/10/2003 00:15:00,0,15,18.3,
06/10/2003 00:30:00,0,30,17.6,
06/10/2003 00:45:00,0,45,16.9,
06/10/2003 01:00:00,1,0,16.5,
06/10/2003 01:15:00,1,15,16.1,
06/10/2003 01:30:00,1,30,15.7,
06/10/2003 01:45:00,1,45,15.4,
06/10/2003 02:00:00,2,0,15.3,
06/10/2003 02:15:00,2,15,15.2,
06/10/2003 02:30:00,2,30,15,
06/10/2003 02:45:00,2,45,14.9,
06/10/2003 03:00:00,3,0,14.9,
06/10/2003 03:15:00,3,15,14.8,
06/10/2003 03:30:00,3,30,14.8,
06/10/2003 03:45:00,3,45,14.8,
06/10/2003 04:00:00,4,0,15.8,
06/10/2003 04:15:00,4,15,17.2,
06/10/2003 04:30:00,4,30,17.7,
06/10/2003 04:45:00,4,45,18.1,
06/10/2003 05:00:00,5,0,18.6,
06/10/2003 05:15:00,5,15,19,
06/10/2003 05:30:00,5,30,18.3,
06/10/2003 05:45:00,5,45,17.4,
06/10/2003 06:00:00,6,0,16.7,
06/10/2003 06:15:00,6,15,16.5,
06/10/2003 06:30:00,6,30,16.7,
06/10/2003 06:45:00,6,45,17,
06/10/2003 07:00:00,7,0,17.2,
06/10/2003 07:15:00,7,15,17.5,
06/10/2003 07:30:00,7,30,17.9,
06/10/2003 07:45:00,7,45,18.2,
06/10/2003 08:00:00,8,0,18.6,
06/10/2003 08:15:00,8,15,18.9,
06/10/2003 08:30:00,8,30,19.3,
06/10/2003 08:45:00,8,45,19.6,
06/10/2003 09:00:00,9,0,19.8,
06/10/2003 09:15:00,9,15,20.2,
06/10/2003 09:30:00,9,30,20.9,
06/10/2003 09:45:00,9,45,22,
06/10/2003 10:00:00,10,0,23.1,
06/10/2003 10:15:00,10,15,24,
06/10/2003 10:30:00,10,30,24.8,
06/10/2003 10:45:00,10,45,25.4,
06/10/2003 11:00:00,11,0,25.9,
06/10/2003 11:15:00,11,15,26.2,
06/10/2003 11:30:00,11,30,26.2,
06/10/2003 11:45:00,11,45,26.3,
06/10/2003 12:00:00,12,0,26.6,
06/10/2003 12:15:00,12,15,26.6,
06/10/2003 12:30:00,12,30,26.5,
06/10/2003 12:45:00,12,45,26.2,
06/10/2003 13:00:00,13,0,26.3,
06/10/2003 13:15:00,13,15,26.8,
06/10/2003 13:30:00,13,30,27.2,
06/10/2003 13:45:00,13,45,27.6,
06/10/2003 14:00:00,14,0,27.8,
06/10/2003 14:15:00,14,15,28.8,
06/10/2003 14:30:00,14,30,30.5,
06/10/2003 14:45:00,14,45,30.2,
06/10/2003 15:00:00,15,0,30.3,
06/10/2003 15:15:00,15,15,31,
06/10/2003 15:30:00,15,30,30.6,
06/10/2003 15:45:00,15,45,30.1,
06/10/2003 16:00:00,16,0,30.1,
06/10/2003 16:15:00,16,15,30.2,
06/10/2003 16:30:00,16,30,30.6,
06/10/2003 16:45:00,16,45,31.1,
06/10/2003 17:00:00,17,0,31.3,
06/10/2003 17:15:00,17,15,30.8,
06/10/2003 17:30:00,17,30,30.9,
06/10/2003 17:45:00,17,45,30.9,
06/10/2003 18:00:00,18,0,29.8,
06/10/2003 18:15:00,18,15,29.6,
06/10/2003 18:30:00,18,30,29.9,
06/10/2003 18:45:00,18,45,30.1,
06/10/2003 19:00:00,19,0,30.3,
06/10/2003 19:15:00,19,15,30.5,
06/10/2003 19:30:00,19,30,31.2,
06/10/2003 19:45:00,19,45,30.9,
06/10/2003 20:00:00,20,0,28.7,
06/10/2003 20:15:00,20,15,27.5,
06/10/2003 20:30:00,20,30,27.8,
06/10/2003 20:45:00,20,45,28,
06/10/2003 21:00:00,21,0,28,
06/10/2003 21:15:00,21,15,27,
06/10/2003 21:30:00,21,30,25.7,
06/10/2003 21:45:00,21,45,24.7,
06/10/2003 22:00:00,22,0,23.7,
06/10/2003 22:15:00,22,15,22.9,
06/10/2003 22:30:00,22,30,22.2,
06/10/2003 22:45:00,22,45,21.5,
06/10/2003 23:00:00,23,0,21,
06/10/2003 23:15:00,23,15,20.4,
06/10/2003 23:30:00,23,30,20,
06/10/2003 23:45:00,23,45,20,
06/11/2003 00:00:00,0,0,20.2,
06/11/2003 00:15:00,0,15,19.8,
06/11/2003 00:30:00,0,30,19.6,
06/11/2003 00:45:00,0,45,19.4,
06/11/2003 01:00:00,1,0,19,
06/11/2003 01:15:00,1,15,17.9,
06/11/2003 01:30:00,1,30,16.2,
06/11/2003 01:45:00,1,45,15.5,
06/11/2003 02:00:00,2,0,15,
06/11/2003 02:15:00,2,15,14.7,
06/11/2003 02:30:00,2,30,14.5,
06/11/2003 02:45:00,2,45,14.4,
06/11/2003 03:00:00,3,0,14.4,
06/11/2003 03:15:00,3,15,14.2,
06/11/2003 03:30:00,3,30,14.3,
06/11/2003 03:45:00,3,45,14.3,
06/11/2003 04:00:00,4,0,14.5,
06/11/2003 04:15:00,4,15,14.6,
06/11/2003 04:30:00,4,30,14.7,
06/11/2003 04:45:00,4,45,14.7,
06/11/2003 05:00:00,5,0,14.6,
06/11/2003 05:15:00,5,15,14.8,
06/11/2003 05:30:00,5,30,14.5,
06/11/2003 05:45:00,5,45,14.2,
06/11/2003 06:00:00,6,0,14,
06/11/2003 06:15:00,6,15,14,
06/11/2003 06:30:00,6,30,14.3,
06/11/2003 06:45:00,6,45,14.6,
06/11/2003 07:00:00,7,0,14.8,
06/11/2003 07:15:00,7,15,15,
06/11/2003 07:30:00,7,30,15.4,
06/11/2003 07:45:00,7,45,15.8,
06/11/2003 08:00:00,8,0,16.4,
06/11/2003 08:15:00,8,15,16.9,
06/11/2003 08:30:00,8,30,18,
06/11/2003 08:45:00,8,45,19.8,
06/11/2003 09:00:00,9,0,21.5,
06/11/2003 09:15:00,9,15,22.6,
06/11/2003 09:30:00,9,30,23.4,
06/11/2003 09:45:00,9,45,24.3,
06/11/2003 10:00:00,10,0,25.2,
06/11/2003 10:15:00,10,15,26.1,
06/11/2003 10:30:00,10,30,27.2,
06/11/2003 10:45:00,10,45,28.1,
06/11/2003 11:00:00,11,0,29.5,
06/11/2003 11:15:00,11,15,30.9,
06/11/2003 11:30:00,11,30,31.7,
06/11/2003 11:45:00,11,45,31.9,
06/11/2003 12:00:00,12,0,31.8,
06/11/2003 12:15:00,12,15,30.9,
06/11/2003 12:30:00,12,30,30.3,
06/11/2003 12:45:00,12,45,31.5,
06/11/2003 13:00:00,13,0,33.2,
06/11/2003 13:15:00,13,15,32.8,
06/11/2003 13:30:00,13,30,33.1,
06/11/2003 13:45:00,13,45,33.6,
06/11/2003 14:00:00,14,0,34.5,
06/11/2003 14:15:00,14,15,35.9,
06/11/2003 14:30:00,14,30,36.4,
06/11/2003 14:45:00,14,45,36.7,
06/11/2003 15:00:00,15,0,36.8,
06/11/2003 15:15:00,15,15,36.8,
06/11/2003 15:30:00,15,30,36.9,
06/11/2003 15:45:00,15,45,36.9,
06/11/2003 16:00:00,16,0,36.9,
06/11/2003 16:15:00,16,15,36.9,
06/11/2003 16:30:00,16,30,36.5,
06/11/2003 16:45:00,16,45,36.3,
06/11/2003 17:00:00,17,0,36.1,
06/11/2003 17:15:00,17,15,35.7,
06/11/2003 17:30:00,17,30,35,
06/11/2003 17:45:00,17,45,33.8,
06/11/2003 18:00:00,18,0,33.9,
06/11/2003 18:15:00,18,15,33.7,
06/11/2003 18:30:00,18,30,33.5,
06/11/2003 18:45:00,18,45,33.5,
06/11/2003 19:00:00,19,0,33.5,
06/11/2003 19:15:00,19,15,33.6,
06/11/2003 19:30:00,19,30,33.7,
06/11/2003 19:45:00,19,45,33.9,
06/11/2003 20:00:00,20,0,33.7,
06/11/2003 20:15:00,20,15,30.9,
06/11/2003 20:30:00,20,30,30.7,
06/11/2003 20:45:00,20,45,30.7,
06/11/2003 21:00:00,21,0,30.3,
06/11/2003 21:15:00,21,15,29.7,
06/11/2003 21:30:00,21,30,28.7,
06/11/2003 21:45:00,21,45,28.1,
06/11/2003 22:00:00,22,0,27.2,
06/11/2003 22:15:00,22,15,25.4,
06/11/2003 22:30:00,22,30,24.4,
06/11/2003 22:45:00,22,45,23.6,
06/11/2003 23:00:00,23,0,23,
06/11/2003 23:15:00,23,15,22.3,
06/11/2003 23:30:00,23,30,21.5,
06/11/2003 23:45:00,23,45,20.6,
06/12/2003 00:00:00,0,0,19.4,
06/12/2003 00:15:00,0,15,17.9,
06/12/2003 00:30:00,0,30,16.7,
06/12/2003 00:45:00,0,45,15.8,
06/12/2003 01:00:00,1,0,15.3,
06/12/2003 01:15:00,1,15,15,
06/12/2003 01:30:00,1,30,14.8,
06/12/2003 01:45:00,1,45,14.7,
06/12/2003 02:00:00,2,0,14.3,
06/12/2003 02:15:00,2,15,14.3,
06/12/2003 02:30:00,2,30,14.4,
06/12/2003 02:45:00,2,45,14.3,
06/12/2003 03:00:00,3,0,14.5,
06/12/2003 03:15:00,3,15,14.6,
06/12/2003 03:30:00,3,30,14.7,
06/12/2003 03:45:00,3,45,14.8,
06/12/2003 04:00:00,4,0,14.9,
06/12/2003 04:15:00,4,15,14.9,
06/12/2003 04:30:00,4,30,15,
06/12/2003 04:45:00,4,45,15.1,
06/12/2003 05:00:00,5,0,16.3,
06/12/2003 05:15:00,5,15,17.6,
06/12/2003 05:30:00,5,30,18.1,
06/12/2003 05:45:00,5,45,18.2,
