row ID,row m/z,row retention time,LT-C4-1A.mzML crop_filtered_NEG Peak area,LT-C4-1B.mzML crop_filtered_NEG Peak area,LT-C4-1C.mzML crop_filtered_NEG Peak area,LT-C4-2A.mzML crop_filtered_NEG Peak area,LT-C4-2B.mzML crop_filtered_NEG Peak area,LT-C4-2C.mzML crop_filtered_NEG Peak area,LT-C4-3A.mzML crop_filtered_NEG Peak area,LT-C4-3B.mzML crop_filtered_NEG Peak area,LT-C4-3C.mzML crop_filtered_NEG Peak area,LT-C4-4A.mzML crop_filtered_NEG Peak area,LT-C4-4B.mzML crop_filtered_NEG Peak area,LT-C4-4C.mzML crop_filtered_NEG Peak area,LT-C4-5A.mzML crop_filtered_NEG Peak area,LT-C4-5B.mzML crop_filtered_NEG Peak area,LT-C4-5C.mzML crop_filtered_NEG Peak area,LT-C4-6A.mzML crop_filtered_NEG Peak area,LT-C4-6B.mzML crop_filtered_NEG Peak area,LT-C4-6C.mzML crop_filtered_NEG Peak area,LT-C4-7A.mzML crop_filtered_NEG Peak area,LT-C4-7B.mzML crop_filtered_NEG Peak area,LT-C4-7C.mzML crop_filtered_NEG Peak area,PROCBLANKA.mzML crop_filtered_NEG Peak area,PROCBLANKB.mzML crop_filtered_NEG Peak area,PROCBLANKC.mzML crop_filtered_NEG Peak area,zBLK02.mzML crop_filtered_NEG Peak area,zBLK03.mzML crop_filtered_NEG Peak area,zBLK04.mzML crop_filtered_NEG Peak area,zBLK05.mzML crop_filtered_NEG Peak area,zBLK06.mzML crop_filtered_NEG Peak area,zBLK07.mzML crop_filtered_NEG Peak area,
4118,385.1393737792969,3.8037219,0,0,0,0,0,0,0,0,0,0,0,0,0,970254.988391292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4119,351.1086663140191,2.982996533333333,0,0,0,0,0,0,0,0,0,0,0,0,1258153.5026229396,1400915.290627637,1098172.37420001,2805223.2038340154,2731573.3519370668,3004481.960870638,1829371.1605425915,1975957.0567965112,2130163.746145892,0,0,0,0,0,0,0,0,0,
4120,707.2862701416016,5.051684333333334,0,0,0,0,0,0,0,0,0,0,0,0,6476997.325263104,5877551.596968379,6481904.485722713,1.2386624304865414E7,1.3052530815021243E7,1.2674570762680816E7,0,0,0,0,0,0,0,0,0,0,0,0,
4122,770.1391906738281,3.4665715,0,0,0,0,0,0,0,0,0,0,0,0,2006271.5436132732,1175002.0417305904,2052232.289267527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4123,693.2299346923828,3.5149506500000003,0,0,0,0,0,0,0,0,0,0,0,0,466065.95851181063,852874.3322677275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4127,275.0927022298177,3.2603536444444443,0,0,0,0,0,0,0,0,0,0,0,0,2713901.5453388505,767385.8399465173,1522675.467311268,2426602.0344167342,2385569.850248907,671166.2012894743,1.339493039232879E7,1.3327397625717565E7,1.3263731743404442E7,0,0,0,0,0,0,0,0,0,
4128,431.1201527913411,3.0195551999999997,0,0,0,0,0,0,0,0,0,0,0,0,1367111.4208962943,1450728.9378561291,1307931.3251617483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4129,706.2799813406808,4.550448485714286,0,0,0,0,0,0,0,0,0,0,0,0,4054180.1892480087,3830048.617169763,3866094.626528109,2.0550015179999266E7,2.11132671214892E7,1.972369235190586E7,835883.1038947708,0,0,0,0,0,0,0,0,0,0,0,
4130,647.271125793457,4.9799855625000005,0,0,0,0,0,0,0,0,0,0,0,0,1.0901180696108531E7,9291357.492211705,1.0450661707891129E7,2.6507772062690545E7,2.4860473780604836E7,2.3177387811930858E7,1276545.7647790702,0,1289810.780141204,0,0,0,0,0,0,0,0,0,
4132,413.1453874376085,2.8612624777777773,0,0,0,0,0,0,0,0,0,0,0,0,1307439.5499367015,1588052.7633983444,1036875.4049351248,5815278.564643508,4450792.401069099,4244086.472882249,1368326.6148999142,1486005.666491885,1353269.7235738374,0,0,0,0,0,0,0,0,0,
4133,248.96031697591147,3.5009500388888894,571376.0721978281,550839.1814292682,639131.4599247219,601537.668684609,0,582589.7751588046,638390.286571267,650158.4794417497,643826.3665458271,739814.2119947816,692969.2394246738,494462.9052701027,837697.0834390079,1326065.5292828947,1120558.3447185538,708846.5646956258,691220.0035996889,711417.2222968842,0,0,0,0,0,0,0,0,0,416502.20486808004,0,0,
4134,335.1135660807292,2.8377161444444443,0,0,0,0,0,0,0,0,0,0,0,0,1517846.7643461549,1680904.3924749407,1573675.6214622168,4432978.835663267,3632319.170403103,4293013.629592243,5874438.809842102,6526965.871088439,5831509.992392265,0,0,0,0,0,0,0,0,0,
4135,413.1457265218099,3.5163764222222222,0,0,0,0,0,0,0,0,0,0,0,0,5817640.513486728,969177.6800919635,5941189.968840758,7115824.847058425,6733096.738574674,6078126.1610922115,1448411.8544696942,1315049.3489594779,1154060.090748328,0,0,0,0,0,0,0,0,0,
4136,291.087639702691,2.967342655555555,0,0,0,0,0,0,0,0,0,0,0,0,946344.3821621074,1049918.2105666592,826171.9818715982,895941.3801769239,819471.2745829691,655327.9887820801,703770.4696468816,648256.5499600347,709208.9105979867,0,0,0,0,0,0,0,0,0,
4137,431.11974080403644,2.35001085,0,0,0,0,0,0,0,0,0,0,0,0,4899372.185946331,1286802.8702704567,4819866.5936351055,9538654.499079803,4326574.1927535385,4191493.789912522,0,0,0,0,0,0,0,0,0,0,0,0,
4138,481.97602462768555,3.3807343499999996,0,0,0,0,0,0,0,0,0,0,0,0,1049629.741090229,1163648.0665974868,1133207.4229362044,0,0,330656.61991014215,0,0,0,0,0,0,0,0,0,0,0,0,
4139,653.3183186848959,5.2802064,0,0,0,0,0,0,0,0,0,0,0,0,4898900.975250998,4459337.576978776,5063342.955168855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4140,265.1082286834717,3.4859460374999998,0,0,0,0,0,0,0,0,0,0,0,0,879361.0709916105,1204124.4146357917,1580955.118330084,790423.2554943146,0,751659.4920167105,2010069.437922278,2491191.143805512,2424348.073278237,0,0,0,0,0,0,0,0,0,
4141,179.84074882224755,3.270977570370371,972018.6194171275,902792.8884159427,1327156.9005058585,950242.6270531905,1032474.6467311378,1055400.6179667213,1017821.2418871995,1048360.0602145367,971860.1785919544,1301456.388540184,1452330.8975126701,1079427.5105674225,1448576.4297967502,777227.9486669041,1251446.7482065302,1232014.0125672198,1076785.7529486548,1267949.1359222305,0,0,0,908485.1333905305,1021830.8559663312,994853.617205575,1229783.288316939,1034417.7739995435,1328646.905077877,1053047.871852002,948910.2549569996,1250150.9040262965,
4142,697.2449951171875,3.4906865,0,0,0,0,0,0,0,0,0,0,0,0,0,874000.8478610389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4143,437.0544942220052,3.5126236666666664,0,0,0,0,0,0,0,0,0,0,0,0,542479.9672594923,1231190.2049428818,751280.967892525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4144,315.10070037841797,2.5167162000000003,0,0,0,0,0,0,0,370907.49294596404,0,0,0,0,763250.5465024222,737119.8912516278,858267.6230305816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4145,431.1195933024089,2.51987695,0,0,0,0,0,0,0,0,0,0,0,0,1929592.2297990224,2039427.9775531406,1937448.0351125866,2057313.362554359,2583751.6446365356,2094698.4687744337,0,0,0,0,0,0,0,0,0,0,0,0,
4146,660.3125813802084,5.652567533333333,0,0,0,0,0,0,0,0,0,0,0,0,1093881.454363305,1080545.7832461735,1096084.133029983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4147,674.2909800211588,5.799829183333333,0,0,0,0,0,0,0,0,0,0,0,0,1672392.9159708533,1688041.0696760826,1603929.5133597662,1182337.6804870018,1232460.2599391455,1142048.050028346,0,0,0,0,0,0,0,0,0,0,0,0,
4148,368.1433393690321,3.5572157222222227,0,0,0,0,0,0,0,0,0,0,0,0,912698.7479440304,951767.3644884127,921484.2897016816,519959.33868421684,519365.9702567794,450187.30726112996,3405475.428904028,2810032.0823834925,2780967.130846875,0,0,0,0,0,0,0,0,0,
4149,723.2835235595703,4.714267166666666,0,0,0,0,0,0,0,0,0,0,0,0,5178095.456594537,4542706.708183757,4941818.693587871,2.638800296893818E7,2.4591675825049896E7,2.3368797516364213E7,0,0,0,0,0,0,0,0,0,0,0,0,
4150,279.12384202745227,3.4700234777777776,428900.0684297822,0,0,0,0,0,0,0,0,0,0,0,0,475526.8269933965,488773.5786562967,1690758.6669934636,1622203.5552714802,1325130.5323022783,7732699.206949675,7617114.208623764,8410611.866564147,0,0,0,0,0,0,0,0,0,
4151,483.972225189209,3.380012325,0,0,0,0,0,0,0,0,0,0,0,0,1124260.5717832025,964413.6192370064,860290.0748127869,317459.8351119736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4152,432.1161117553711,2.991399225,0,0,0,0,0,0,0,0,0,0,0,0,491173.19852111774,681587.7615345326,690946.658915037,0,373320.3851506174,0,0,0,0,0,0,0,0,0,0,0,0,0,
4153,205.08624649047852,3.5078094,0,0,0,0,0,0,0,0,0,0,0,0,0,619769.7736619903,342381.65377399523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4154,631.2773030598959,4.932851355555555,0,0,0,0,0,0,0,0,0,0,0,0,4630231.286679724,4112434.106418894,4460897.302887142,2.1194707757170327E7,9789986.369318826,1.1230958422249688E7,672804.4961629929,2119707.1598748607,2167872.7903560456,0,0,0,0,0,0,0,0,0,
4155,187.94114685058594,0.53046215,0,0,0,0,0,0,0,0,0,0,0,0,0,623858.7185505058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4156,1027.4194437662761,5.360273783333334,0,0,0,0,0,0,0,0,0,0,0,0,2086711.6777163164,2015299.4825479714,2314078.5278451787,5630775.354707942,5241417.291333833,5144633.135835273,0,0,0,0,0,0,0,0,0,0,0,0,
4157,435.1322479248047,4.232233474999999,0,0,0,0,0,0,0,0,0,0,0,1195525.3055195487,580302.253751988,492872.9153059511,491981.01401615987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4159,285.06534576416016,4.44794755,0,0,0,0,0,0,0,0,0,0,0,0,0,655875.3962570165,0,0,0,0,0,0,0,0,0,330244.8566847616,0,0,0,0,0,0,
4160,415.1188621520996,3.5940197499999997,0,0,0,0,0,0,0,393289.72218433704,0,0,0,0,863365.9566430302,800146.1281836778,693907.7710075965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4161,309.09810214572485,2.983175455555555,0,0,0,0,0,0,0,0,0,0,0,0,1188032.3358164332,879362.9396440518,763812.9590121657,2798517.136310299,2338817.735082283,2647542.614744106,4855310.31649654,5159953.2477625385,5357426.410902241,0,0,0,0,0,0,0,0,0,
4162,325.0777765909831,2.786179466666667,0,0,0,0,0,0,0,0,178191.5429713937,0,0,0,0,556265.248748697,609182.8615692658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4164,187.09677708943684,2.940341413333333,1211807.7804170845,1233092.824084945,1379999.6651572953,1019187.3144031164,1087848.8057687785,1019230.489808043,946203.6884809707,1017361.7850686025,947329.6194001874,1084589.9023490627,1168797.181451226,980530.3239438985,1078017.2051652637,697428.7118355907,968165.1550553206,1164640.292178585,1156736.6066824445,1323003.030504494,3006112.344327759,2922634.875679031,3061537.4734671926,1056978.3369835545,988403.7723787961,1034719.3758803455,1166227.3148289612,1138501.5676738136,1153968.63897572,1193458.3454730932,1026948.2729575289,1075074.9838503273,
4165,514.0419006347656,2.9806574,0,0,0,0,0,0,0,0,0,0,0,0,0,525575.4934532442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4166,768.1408233642578,2.702738175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327834.6736588491,1.0576693307535276E7,9495800.276038174,9755721.575559666,0,0,0,0,0,0,0,0,0,0,0,0,
4168,389.22373962402344,2.6955891333333333,0,0,0,0,0,0,0,0,0,0,0,0,781023.7768606399,693974.1002127643,953493.2374540104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4169,335.11322530110675,2.7071225555555554,0,0,0,0,0,0,0,0,0,0,0,0,1810289.0519968749,809939.2419922265,1381879.4366084293,1.9982047864834834E7,1.9860599365038525E7,1.889173264082188E7,1.1794682189566324E7,1.2545641452184336E7,1.3385764804021858E7,0,0,0,0,0,0,0,0,0,
4170,391.1864980061849,2.981563,0,0,0,0,0,0,0,0,0,0,0,0,534822.2212256023,571087.2336260254,569649.5740169032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4172,335.1287078857422,2.7181716,0,0,0,0,0,0,0,0,0,0,0,0,0,360212.6776969566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4173,512.061757405599,3.4959918,0,0,0,0,0,0,0,0,0,0,0,0,380426.1093566016,508552.06426601857,661591.2819260072,0,0,0,1096253.5495318563,1138591.4717620558,1079529.8205327627,0,0,0,0,0,0,0,0,0,
4174,659.2703348795573,5.4915086,0,0,0,0,0,0,0,0,0,0,0,0,338326.33240887127,944133.2984076826,403708.35415502446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4175,663.2668507893881,3.9153192166666657,0,0,0,0,0,0,0,0,0,0,0,0,1363476.1801911301,878483.1436731564,1567493.7201317067,4381934.088803904,3927721.0126028573,3935950.7252017483,0,0,0,0,0,0,0,0,0,0,0,0,
4178,309.9634704589844,2.5977007,0,0,0,0,0,0,0,0,0,0,0,0,0,441305.0623429241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4179,427.16103907993863,3.3785367857142856,0,0,0,0,0,0,0,0,0,0,0,0,1763479.9627049298,1071876.4601347514,1148075.7460466456,941625.5741796844,1325350.612739721,1153094.970752905,0,0,950605.8057946849,0,0,0,0,0,0,0,0,0,
4180,415.16022406684027,2.7766473,0,0,0,0,0,0,0,0,0,0,0,0,632713.0465703672,746439.2350392897,849408.0505447495,3043549.5357652497,3430280.9823094783,2825590.8576380797,533837.0783982408,504935.45817492204,478128.24967767316,0,0,0,0,0,0,0,0,0,
4181,343.17615127563477,2.8348856,0,0,0,0,0,0,0,0,0,0,0,0,385008.89233883796,584560.0562328111,382568.2234537981,0,0,0,0,0,636348.8847070218,0,0,0,0,0,0,0,0,0,
4182,371.13465796576605,2.7276352777777775,0,0,0,0,0,0,0,0,0,0,0,0,737055.7951753236,355963.25590136746,898294.7202653675,1498381.0268649359,996927.077127139,912589.0642671788,2231089.7655936326,1749609.4402871728,2501837.7622003825,0,0,0,0,0,0,0,0,0,
4184,263.092522515191,2.887640944444444,0,0,0,0,0,0,0,0,0,0,0,0,1555634.1183555461,551363.1166647662,488215.7656922317,6931622.454824071,6350678.693934107,6101768.0927209575,4122650.9335562782,4225599.255029633,4268708.120289798,0,0,0,0,0,0,0,0,0,
4185,351.1084628634983,2.5929188,0,0,0,0,0,0,0,0,0,0,0,0,1747201.2492250195,1705980.809341429,1741175.0265538543,3757938.980477811,4835312.974718201,4011776.208466403,7834778.145922074,8545349.423192387,8992160.16686138,0,0,0,0,0,0,0,0,0,
4186,647.2722206115723,4.468466725,0,0,0,0,0,0,0,0,0,0,0,0,2910147.6408802266,1453239.2684712685,1097051.0729655514,1.7034067838169437E7,1.5920482626012146E7,1.021722438287342E7,1846247.932219147,0,1755189.4628112765,0,0,0,0,0,0,0,0,0,
4187,213.0550308227539,2.78884646,0,0,0,0,0,0,0,0,0,0,0,0,0,543995.707137534,0,0,0,0,0,0,0,0,0,571127.8005406329,934739.8759251223,519681.7785577604,479805.5598776758,0,0,0,
4189,429.17612711588544,3.3593086999999997,0,0,0,0,0,0,0,0,0,0,0,0,837017.7002815995,668188.8697878054,695993.0259220072,808320.966816191,740165.374475623,542303.1960409812,516812.87696121214,477835.3152013585,637822.6563114641,0,0,0,0,0,0,0,0,0,
4190,317.1162821451823,2.719963383333333,0,0,0,0,0,0,0,0,0,0,0,0,351172.6320676521,329011.8357918266,439601.5401884774,1523168.1270236962,1601082.3544583018,1459047.1189037852,0,0,0,0,0,0,0,0,0,0,0,0,
4191,652.3066711425781,4.7019314,0,0,0,0,0,0,0,0,0,0,0,0,2018248.4576216189,1803218.972260902,1895813.5060241485,2967016.497115389,2655094.1228655754,2320980.9130646065,0,0,0,0,0,0,0,0,0,0,0,0,
4193,492.0045867919922,3.3992737999999996,0,0,0,0,0,0,0,0,0,0,0,0,577919.1254761626,708385.7616294397,603640.0306280133,0,0,0,0,398071.17242660053,244809.87022839783,0,0,0,0,0,0,0,0,0,
4194,375.1660461425781,3.0068742,0,0,0,0,0,0,0,0,0,0,0,0,392087.01726981933,532047.1907057392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4195,433.135503133138,2.4107563333333335,0,0,0,0,0,0,0,0,0,0,0,0,1279288.541527042,1059116.6559541454,1315999.7395456275,7095835.20911133,6224039.362003641,6103968.909303373,0,0,0,0,0,0,0,0,0,0,0,0,
4198,365.1238149007161,3.385272611111111,0,0,0,0,0,0,0,0,0,0,0,0,827118.2761115151,968930.3364343011,577819.4952061624,1298620.462443075,1198443.467212546,1317915.5626508684,832874.2523940704,1028029.7344486864,1019208.2326540007,0,0,0,0,0,0,0,0,0,
4199,449.99452718098956,2.5100355666666667,0,0,0,0,0,0,0,0,0,0,0,0,621145.7995751464,452016.84614314156,710122.2554082539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4200,425.1098570647063,7.298734670370368,1802240.8367215777,1687581.0679511183,1469247.6345265605,1509565.378681406,1657874.5767176729,1644316.896106619,0,1471303.762036781,0,0,1569458.490276536,1483672.7154664774,1576676.671014812,1854284.9265846033,1755195.611588723,1617599.7683911873,1605597.8961840228,1449089.0186943521,1436676.014390775,1476754.6884719646,1417856.1417603933,4682035.299914244,3328052.2314369464,2785645.580624672,1.0097919411488816E7,1.0104149940847788E7,8957634.766639017,7896204.371122579,5371617.154732733,2073192.5972895222,
4201,387.0853576660156,2.957535275,0,0,0,0,0,0,0,0,0,0,0,0,0,537016.4104069206,0,799494.2243693948,605139.259148673,677845.0916098387,0,0,0,0,0,0,0,0,0,0,0,0,
4202,187.09672927856445,3.1613616214285716,1491890.3741597368,1558374.8684815764,1665928.6285058663,0,0,0,0,0,0,1391225.8782874937,1385781.2427380043,1247320.9157297218,553652.5286926394,852890.0266984934,0,1381305.8360848129,1429049.0647169424,0,1338852.2529243224,3221872.135244485,3443772.8071926516,0,0,0,0,1244354.9983516529,0,0,0,0,
4203,295.1188793182373,2.760471675,0,0,0,0,0,0,0,0,0,0,0,0,413816.5462054225,505230.0524881872,0,1497652.7023111363,1269522.5395206558,1418178.576427503,1466256.0504079212,1259868.511157295,1356917.246773364,0,0,0,0,0,0,0,0,0,
4204,516.0440673828125,2.695834,0,0,0,0,0,0,0,0,0,0,0,0,0,282918.12795192114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4205,429.14012654622394,2.906761988888889,0,0,0,0,0,0,0,0,0,0,0,0,1613262.9768506647,505159.60953661124,1166541.2032408344,4099063.462748722,4129425.1405861,4107768.2658561408,1148314.530344015,864697.1941247326,1022936.7309045016,0,0,0,0,0,0,0,0,0,
4206,279.1635404314314,7.3989755285714285,0,0,0,0,0,0,0,662447.5075789983,728264.2143668843,696890.2504799748,629442.3144797129,678925.426984786,787413.5299561427,823838.4391640874,0,0,0,0,645182.8600612424,686457.472492808,655389.9608599921,0,0,0,700035.4767035627,613378.8839888892,633593.6709432616,0,660088.6590318286,0,
4208,467.11692504882814,2.7699908,0,0,0,0,0,0,0,0,0,0,0,0,0,486212.6692252155,549626.6623789243,1051902.4499444296,521345.2277711943,525173.269253169,0,0,0,0,0,0,0,0,0,0,0,0,
4209,531.9582214355469,2.9806574,0,0,0,0,0,0,0,0,0,0,0,0,0,383635.8168879596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4210,770.29443359375,3.7073985499999997,0,0,0,0,0,0,0,0,0,0,0,0,423861.29926661844,366191.5849826126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4213,377.1002655029297,2.7436107,0,0,0,0,0,0,0,0,0,0,0,0,0,367314.4235100824,0,990662.540657206,1546575.197938595,791349.4801518656,0,0,0,0,0,0,0,0,0,0,0,0,
4214,429.9990590413411,2.6490370999999997,0,0,0,0,0,0,0,0,0,0,0,0,539787.917532186,390048.2488649532,608548.4084651468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4215,154.98941040039062,3.7330473,0,0,0,0,0,0,0,0,0,0,0,0,0,349139.83942197775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4217,357.1554412841797,3.3983197,0,0,0,0,0,0,0,0,0,0,0,0,0,468498.46376666566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4219,414.14219665527344,3.891125933333333,0,0,0,0,0,0,0,0,0,0,0,0,768335.1949096627,762167.6248486873,810899.581330501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4220,659.2712571885851,4.835420311111111,0,0,0,0,0,0,0,0,0,0,0,0,2155350.2769774566,840424.2310670859,2302085.396538358,1.713760305308931E7,1.647121537809949E7,1.1447205192488745E7,1555754.751814105,1161069.7930558827,1517453.2259753484,0,0,0,0,0,0,0,0,0,
4221,655.2772979736328,5.440940466666667,0,0,0,0,0,0,0,0,0,0,0,0,1209920.263802538,1253816.1813025423,1179088.4327968128,1651490.9662209135,1972675.1935158456,1641490.3676939337,0,0,0,0,0,0,0,0,0,0,0,0,
4222,248.973140335083,7.227561605000001,2123748.6978292996,2009757.0341249495,0,2006893.354570738,2014487.4561972218,1966504.9808671863,1983220.152307555,0,1924145.3381853946,0,0,1843857.9198193708,0,2019604.6325522088,0,1838406.7780852271,0,0,0,1794462.812161267,0,2524851.215985257,2436292.435555501,2305443.275552826,4903336.837409997,4113149.474296929,3612185.9190845364,2984708.9296833468,2888243.5042868424,2092666.8192106434,
4223,757.2693481445312,5.5248002666666665,0,0,0,0,0,0,0,0,0,0,0,0,1466848.0559126013,1269262.3141844054,1407258.8321841338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4224,738.2664845784506,4.66111725,0,0,0,0,0,0,0,0,0,0,0,0,920959.8801467335,964646.3447884414,943150.6121513706,4436166.070103434,5867549.702323886,5935233.557571195,0,0,0,0,0,0,0,0,0,0,0,0,
4225,374.3280029296875,4.3338995,0,0,0,0,0,0,0,0,0,0,0,0,0,2952659.9419296533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4226,652.306022644043,4.982935125,0,0,0,0,0,0,0,0,0,0,0,0,1610192.9691655226,1528888.5096556533,1631259.7062850783,0,939279.7406394504,0,0,0,0,0,0,0,0,0,0,0,0,0,
4227,386.1542731391059,5.1365647999999995,0,0,0,954624.207427711,650081.1846898074,1027998.7698825005,0,0,0,0,0,0,936912.8761728487,878285.1471285592,976301.3208703606,1950098.5221260595,1726704.6346118024,1736474.2596395146,0,0,0,0,0,0,0,0,0,0,0,0,
4228,421.10829162597656,3.2866018333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764552.4045691501,767986.1209944441,576703.8509179917,0,0,0,0,0,0,0,0,0,0,0,0,
4229,498.04620361328125,2.9806574,0,0,0,0,0,0,0,0,0,0,0,0,0,401234.4483409323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4230,355.13997650146484,3.3961246499999995,0,0,0,0,0,0,0,0,0,0,0,0,727111.3785456911,680440.8155952422,751106.4812719321,0,0,0,544995.5494965945,627143.2440307024,785657.8594626106,0,0,0,0,0,0,0,0,0,
4231,297.134516398112,3.276174733333333,0,0,0,0,0,0,0,0,0,0,0,0,463452.1468911892,336219.015657568,579881.6148083133,1325656.3465074543,1563420.489870611,1279144.6802366711,5193864.973046718,4608907.282068935,5317857.4034535885,0,0,0,0,0,0,0,0,0,
4233,294.9533576965332,0.4666557025,0,0,0,0,0,0,0,0,0,0,0,0,0,273815.89726242225,0,0,0,0,2365696.798042668,2149996.1401849817,2231780.252882658,0,0,0,0,0,0,0,0,0,
4234,494.0017776489258,3.4158790999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,505497.24366732547,574904.6172711492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4235,317.0978088378906,2.624159,0,0,0,0,0,0,0,0,0,0,0,0,0,429892.90935151296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4236,374.32786560058594,4.4515222,0,0,0,0,0,0,0,0,0,0,0,0,0,1257872.9113412353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4237,617.298570421007,5.262945766666666,0,0,0,0,0,0,0,0,0,0,0,0,2491849.343345483,2239540.5711437855,1462635.6590940508,771276.9144153036,1727840.226980334,1787206.8939527562,996020.7947139668,1402023.8168534308,1263614.4918653045,0,0,0,0,0,0,0,0,0,
4238,261.8509826660156,1.2916604,0,0,0,0,0,0,0,0,0,0,0,0,0,444322.32217962795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4239,677.23193359375,4.8240913,0,0,0,0,0,0,0,0,0,0,0,0,0,364797.62699761154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4240,231.1023406982422,3.2784011499999997,0,0,0,0,0,0,0,0,0,0,0,0,0,331605.27077530115,0,0,0,0,0,386598.05740060116,0,0,0,0,0,0,0,0,0,0,
4242,338.7610458374023,7.91893194,0,0,0,0,0,2707613.1697384687,0,0,0,2829934.248094244,2837281.659315148,2905220.85380329,0,2877758.0888359346,2768141.9017638615,0,0,0,0,0,0,0,2120413.584563139,2847743.9765375694,0,0,0,0,1942038.8240957255,2914492.872498047,
4243,207.93047002156575,0.6671913586666669,1.500128435706753E8,1.4515534314398384E8,1.5394904406316337E8,1.545177678327697E8,1.575933878428944E8,1.5703529490452394E8,1.5642476157449934E8,1.566881971219891E8,1.597821354123951E8,1.5873653632249022E8,1.579167600656391E8,1.593031037947E8,1.591119312134414E8,1.5905894516834292E8,1.6464992765237522E8,1.6037617120212424E8,1.5632682022256723E8,1.5859234600232354E8,1.2032815860816151E8,3.474171470796329E7,1.1862850235201284E8,1.4959142547713074E8,1.497601683827541E8,1.5328019998295403E8,1.0056619255059779E8,1.184910232321087E8,1.248181966114408E8,1.3328342470226997E8,1.380061539227912E8,1.462539754538911E8,
4244,397.149658203125,3.1528652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5913908.447618214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4246,386.15435513583094,3.2789349272727266,0,0,0,0,0,0,0,460397.62916228763,351981.02468096616,0,0,0,3765632.488293944,3971629.8569899593,5281552.789518646,1.1279117698908765E7,1.2395400443732867E7,1.7481370286528606E7,1.5375021455748415E7,1.297796385397097E7,1.2972402470858349E7,0,0,0,0,0,0,0,0,0,
4247,416.12022399902344,3.0860716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3623424.4824431674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4248,381.11937537560095,3.1975286999999994,0,0,0,0,0,0,626282.087245752,671444.6671964024,773963.5351599067,0,319087.0948973025,0,5691108.277773865,5545823.545497844,7662863.736892516,3860349.686156056,4281416.93466367,3661813.7452286743,1158793.3381200694,1153216.6818451863,1181500.251336732,0,0,0,0,0,0,0,0,0,
