row ID,row m/z,row retention time,LT-C4-1A.mzML crop_filtered_POS Peak area,LT-C4-1B.mzML crop_filtered_POS Peak area,LT-C4-1C.mzML crop_filtered_POS Peak area,LT-C4-2A.mzML crop_filtered_POS Peak area,LT-C4-2B.mzML crop_filtered_POS Peak area,LT-C4-2C.mzML crop_filtered_POS Peak area,LT-C4-3A.mzML crop_filtered_POS Peak area,LT-C4-3B.mzML crop_filtered_POS Peak area,LT-C4-3C.mzML crop_filtered_POS Peak area,LT-C4-4A.mzML crop_filtered_POS Peak area,LT-C4-4B.mzML crop_filtered_POS Peak area,LT-C4-4C.mzML crop_filtered_POS Peak area,LT-C4-5A.mzML crop_filtered_POS Peak area,LT-C4-5B.mzML crop_filtered_POS Peak area,LT-C4-5C.mzML crop_filtered_POS Peak area,LT-C4-6A.mzML crop_filtered_POS Peak area,LT-C4-6B.mzML crop_filtered_POS Peak area,LT-C4-6C.mzML crop_filtered_POS Peak area,LT-C4-7A.mzML crop_filtered_POS Peak area,LT-C4-7B.mzML crop_filtered_POS Peak area,LT-C4-7C.mzML crop_filtered_POS Peak area,PROCBLANKA.mzML crop_filtered_POS Peak area,PROCBLANKB.mzML crop_filtered_POS Peak area,PROCBLANKC.mzML crop_filtered_POS Peak area,zBLK02.mzML crop_filtered_POS Peak area,zBLK03.mzML crop_filtered_POS Peak area,zBLK04.mzML crop_filtered_POS Peak area,zBLK05.mzML crop_filtered_POS Peak area,zBLK06.mzML crop_filtered_POS Peak area,zBLK07.mzML crop_filtered_POS Peak area,
5392,749.4247741699219,6.2483639,0,0,0,0,0,666293.5271310572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5393,219.13821029663086,5.48533845,0,542680.6452274713,0,0,0,842561.0665509929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5394,158.15409113566082,4.899047146666666,1419969.384339041,1444808.7036338935,1250053.9170944332,1089887.1555704358,1003869.1244581484,1831732.5950537398,848711.2051948349,1078194.3105218003,946455.3074009852,1336997.2408501455,1272349.6649828935,1068751.8380945642,1105222.1362501169,1307872.2966225892,1362820.426454161,699566.1749095747,733541.7870066056,606057.2804034615,1131506.0241554102,967155.9435344045,1084190.6183213897,993766.9279446524,1193956.2210897617,1282050.6730374855,1075316.8417724976,1003137.2685863394,1180819.044589853,1184908.808542611,1010222.8645225569,1134179.8198769772,
5395,585.2701924641927,3.774119466666667,0,0,0,0,0,0,0,0,0,699114.7947618021,626297.8842521685,858494.98671077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5396,630.329355875651,6.3686643,0,0,0,2045336.5485542354,1877751.1789525794,2406486.4117998825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5398,650.2691345214844,4.1335484,0,0,0,0,0,701247.5755530946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5399,193.15896453857422,3.9953462233333337,1687453.0579010448,1600844.3569750732,1502053.3972524845,1257841.8264888274,1378704.8978928032,1016204.8028697548,3054699.774195371,3055893.6900940407,3458824.2658985583,912277.8333456513,1419097.5795464048,1379204.6620321732,1338509.8371471395,1540870.7545168132,1455820.5429320417,1226917.3261902502,1336630.766286639,1151105.4916824824,1249966.539624098,896105.8847650285,993304.5356645641,1053535.1298958613,1221528.8812959353,1125066.9058832098,1087355.560168979,1102761.5466855953,1013193.5711475988,1045123.9060761558,1000011.6557582223,1124419.059556643,
5400,278.1836641751803,5.063211653846154,622718.7327729132,0,0,858081.8083254523,1002862.7209450593,1299656.6354620317,8082889.209377736,8177524.889110034,8173286.495532365,1132187.8803920434,1158217.2599950177,951612.1736710251,0,0,0,0,0,0,4961256.77736734,4989102.985115929,4056008.2191149453,0,0,0,0,0,0,0,0,0,
5402,153.12762451171875,3.0226949000000003,0,0,0,0,780349.7859194952,1042194.096580433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5404,249.14876861572264,4.54516766,3.1021296439816147E7,2.8132265579434033E7,2.4506452367981642E7,7744340.19563512,8535293.47499125,1152058.271171104,5.196271656822266E9,5.045856739892906E9,4.845131624555566E9,1.8055024248486605E8,1.4835664927502894E8,1.5691438005067062E8,3.590394080166183E7,3.568186485036429E7,1.1015689698902376E7,0,1.5579778239777733E7,1.4311815383320976E7,9039995.975939365,8525249.13949878,6131363.767827181,0,0,0,0,0,0,0,0,0,
5405,202.16724734836154,5.485281144444445,4.742379754649241E7,4.5867545807619214E7,3.414885998604994E7,1404414.1815870795,1448826.6390659057,1684372.5995820991,2835492.987191574,2814143.438361709,3000529.732670528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5406,725.2324829101562,3.7711961,0,0,0,0,0,712414.2001553456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5407,297.19537353515625,4.9247092,0,0,0,0,0,731118.3500701465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5408,202.16727193196616,5.649307855555556,1.8544852385305084E7,1.5278832536141736E7,1.441830424384533E7,1604547.6646315174,1480567.6339480097,1805813.817219211,763045.4032607266,771192.7804156108,784044.1465860194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5409,668.2778015136719,5.5301289875,0,0,0,1124591.4627942236,1033751.3686642289,1325944.1308059408,0,0,0,0,0,0,5536336.613639926,4771841.167296853,5819349.383087984,622211.104241009,0,877755.3647020048,0,0,0,0,0,0,0,0,0,0,0,0,
5410,278.21082560221356,4.967999833333334,0,0,276767.25173891237,524284.12149715493,0,885002.7660730821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5411,298.2011299133301,4.930849375,0,0,0,579427.3908893203,676005.6471039434,1062812.5192293336,0,0,563603.1791665705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5412,824.4490661621094,6.271174399999999,0,0,0,0,0,485816.82255650766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5415,419.316162109375,7.420732414285714,2970575.2720315517,1.2656675072220832E8,1.0221072215258996E8,4782909.024560862,5578242.320762557,4855308.22620532,2333238.4773960924,6059813.916650198,3960464.0655690706,4166321.8516715914,5291809.753986649,4762790.254233072,0,1797100.6352921245,3432953.8348230226,3013674.451613157,5023281.523006993,4773624.759626454,3525955.333496609,4765873.382523352,4605158.508009075,0,0,0,3017979.6623755023,0,0,0,0,0,
5416,223.16938273111978,4.519928766666666,2195903.8813481894,1758160.3397560357,1920954.350816157,1077559.3002993986,1078178.631763428,855043.8153603536,3273105.895396859,3658293.343677184,4087963.6125285784,576855.8662762031,360186.3977703401,424165.6639032908,0,0,0,0,0,0,1487846.8168723756,1991994.1314194808,1713118.7776222504,0,0,0,0,0,0,0,0,0,
5418,645.2921752929688,5.8216719,0,0,0,0,0,657349.1889816332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5419,218.19050216674805,4.977964549999999,0,0,0,0,596927.6213890773,761544.390056078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5420,286.20129648844403,4.805079233333333,1644628.1927179769,1491904.357035189,1265657.517476,543876.9575062554,618151.1604101945,811607.2893627881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5421,340.21227264404297,5.491786333333334,0,0,0,701921.3699743837,688035.1635050187,1110415.6837748252,1149604.8897141977,1079127.4851157118,1243157.6261278894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5423,185.1538464472844,4.9097528115384605,1037919.6931975987,1020405.3559920423,823794.7681618639,973698.4152783724,860384.5696720092,1106037.9081327617,804497.3109395565,1116454.1849698303,865512.4415827815,1087148.438934708,1057204.1616232493,1049922.7045931965,953895.6246946452,938956.9181292919,915822.2862631327,728841.1292299596,768138.3137711588,539646.8067262517,1016663.944034389,1425081.9600866009,867860.8706817406,0,0,0,872322.5819195146,672572.3763203175,0,841932.8951856758,801451.5763397353,808979.219265938,
5424,253.1799781436012,3.718764242857143,3330284.1422534576,3041443.8859891873,2602502.6016436955,1323389.5624234248,1128921.6667332465,771025.4497523238,2781960.6161608533,2585342.873838092,2924821.9993311353,1861797.1710140167,2245494.055753617,2136300.215276838,2342098.6757352646,1297618.0444029642,2103818.546940305,2328704.4978711577,1801211.9006291674,1770692.1560267364,1597904.1846050366,1360783.179354587,1464485.165636861,0,0,0,0,0,0,0,0,0,
5425,213.18510542244746,5.659888455172414,3029670.8561151614,2670173.2099050176,2741560.3547888687,2104405.840437985,2154322.4528257013,715681.0317442089,2151427.661301194,2071325.5027383813,2127861.9362020325,1864839.2266857442,1853281.113856498,1915176.3729110847,1964298.2102674255,2034321.9509633887,1496212.853730069,1808137.4792169377,1799725.9502531688,1824311.6557797624,1980070.2587493812,1765049.675159908,1723389.3069471142,1759824.1994439631,1729172.3768711765,1827328.713500606,1793426.2886455094,1707618.428087726,1796520.7796746406,1916591.6506865155,0,1730338.1847634423,
5426,372.2143859863281,4.901886199999999,0,0,0,0,0,397948.151188243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5427,203.07032012939453,3.7630655833333333,0,0,0,646656.017983967,518437.43617126055,641924.7098648935,0,0,0,597076.0061117102,630446.9640074796,588940.8388969902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5428,212.16429901123047,4.1561233,0,0,0,0,0,520805.95952145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5429,162.06835174560547,4.1389702,0,0,0,0,0,0,0,0,0,0,0,438741.3684627407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5430,161.09620108971228,4.211500130769232,0,0,0,0,0,469276.1499151398,0,0,0,1.311304830627374E7,7607172.380025281,9143070.130239606,3759915.9196614283,3258777.6037761653,2888559.1329637025,645003.740576141,863283.4210157817,916836.7725783272,929155.7956511339,748799.8486811484,732438.8040356846,0,0,0,0,0,0,0,0,0,
5431,286.1440658569336,3.763212075,0,0,0,0,337959.16876858554,477504.75386955694,0,0,0,420582.0728242268,0,242510.6656461187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5432,278.2105992635091,5.522446549999999,1105101.4817156177,1260980.594327474,890787.4477639287,569461.1046472747,514696.3857045367,787973.1704175279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5433,423.2469940185547,6.265992033333333,0,0,0,449981.32977468555,602163.3417990158,665845.1341159982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5434,432.23858235677085,7.876914199999999,2579957.8033513213,2298853.3873975836,2395505.690197287,2046767.0910562975,2098996.5627131695,2361658.8558385633,2050414.3184822313,2078963.7862795598,1970488.747626097,2050941.015369859,1996953.6443860505,2061589.2398897978,2063336.1163665229,1909213.2277185253,2091288.509851571,1842513.3342847978,1975881.7185125607,1972075.37562042,1925732.2657001724,1432905.7864521812,1966490.2585481515,2098165.260618372,1985560.4286034491,2150261.3914805627,2225933.3452746794,2245224.501316268,2141335.723970581,2161734.1876010587,2149535.9014997575,2027711.806122725,
5435,242.591552734375,3.773471325,0,0,0,0,0,551831.4088976498,0,0,0,460631.6642217643,704303.5194761729,503608.4961488891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5436,153.09106922149658,4.8917134625,487322.3377034726,426062.38399023906,0,431914.1891427933,370444.05633798416,539517.1210421737,278733.2824222741,397250.6172645982,0,0,0,0,0,0,0,0,0,0,321076.98048835754,0,0,0,0,0,0,0,0,0,0,0,
5437,163.99071502685547,6.271174399999999,0,0,0,0,0,540973.1368879613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5438,213.09100646972655,3.7782446800000002,0,0,0,0,305581.46384806617,495845.9801941186,0,0,0,580315.5631677293,610341.8556707872,509586.57111177506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5439,161.13254470825194,3.75902805,0,0,0,438682.3603428266,0,0,0,0,0,447574.92753301247,630850.3321560111,470875.9996409991,548067.5574269311,530682.3157437518,523468.52041459957,631870.5806747819,589396.5273897401,554151.6161197963,0,0,0,0,0,0,0,0,0,0,0,0,
5440,185.05974960327148,3.85132,0,0,0,0,0,364216.44412197545,0,0,0,321987.61874486785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5441,153.12742614746094,4.1561233,0,0,0,0,0,653510.3041122543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5442,240.15910148620605,4.102713424999999,0,0,0,0,0,689018.0869250117,691506.2248272182,734296.9485177429,965276.2023590519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5444,189.12753404889787,4.06341105,1376068.4040063303,1284190.434347719,1123538.0724530397,0,0,418817.7968691084,5625701.863748621,5098706.231989963,5933673.246297343,498089.590838688,0,620550.5395863014,821241.1229717648,566301.4848026172,568924.7851242915,0,0,0,527827.8439274573,0,640773.6725403018,0,0,0,0,0,0,0,0,0,
5446,369.21056111653644,3.79949965,0,0,0,1045795.3622324308,1157167.3664580213,1216164.869980606,0,0,0,596636.8940505586,1009681.2274155685,1143318.18994383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5448,158.10933685302734,4.1335484,0,0,0,0,0,384356.3745761955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5449,165.0911437988281,4.113118940000001,376948.1319369584,0,0,0,0,444967.20748646493,370499.1453204389,392714.9206727834,424393.3576264668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5451,195.13799709743924,4.591394044444445,2256629.56200385,1659026.538986635,2027566.5526855984,467800.9039727093,416285.80669853406,641163.9521808736,0,0,0,0,0,0,0,0,0,0,0,0,432761.5593315978,615762.3031050005,434851.3954548503,0,0,0,0,0,0,0,0,0,
5452,200.08340454101562,4.1335484,0,0,0,0,0,352207.4185952697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5453,193.1225437588162,3.891827427777778,4575767.620085947,4643777.276647171,3693220.315200711,1470953.452029234,1626962.1705451643,1023236.3505402422,7141755.369175401,8096419.4645604445,8503463.04646424,295044.4588960782,1154510.8481191758,317092.14952191676,1370019.9929593636,1347495.9198169212,1623828.4629559205,0,0,0,7977660.996938388,7307353.203568649,7652320.052913976,0,0,0,0,0,0,0,0,0,
5454,350.2379099527995,6.553313733333333,0,0,0,436109.16650677327,543346.3045452753,659298.0293611592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5456,365.0940704345703,4.45624,0,0,0,0,0,440054.24932451866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5457,263.1640682220459,5.0642334374999995,1486676.1871978682,1383038.3248409205,1229275.1890315744,966495.6674384105,0,421643.6785317402,1.0871802112970654E7,1.045143968450417E7,1.1766420803669026E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5458,354.93223826090497,7.488724829999999,4121983.321995917,4316648.632192496,3890811.064359728,4375670.039008571,4443395.6668228125,3290568.193658176,4190663.233141639,4402445.828724047,3992819.4352380694,3539104.1763935667,4446778.339080774,4628191.113476203,4380155.01968182,4278527.400754334,4328566.931661491,3913271.1131040114,4123808.108385308,4096388.3705663863,3686746.6194670084,3528889.1582244835,2652346.459951158,4566338.8023339985,4437354.160462471,4441429.948725419,4684857.411413976,4639599.878886144,4423100.960000505,4347789.985326847,4424075.049394476,4161767.404993829,
5459,309.15907796223956,3.8844044666666666,0,0,0,451098.17568735714,528294.2752531067,431685.21245236264,0,0,0,1403371.7091554517,1362844.3765606394,1176837.1639357503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5461,177.12758043077258,4.094763977777777,2022694.5504227832,0,0,1079376.2746854397,0,467688.05762636365,4613216.321015165,3367487.38093397,4546280.995551977,0,0,0,0,0,780992.5814002285,0,0,745896.9286778094,0,0,1692970.5766234882,0,0,0,0,0,0,0,0,0,
5462,189.0548095703125,3.76358315,0,0,0,0,0,447408.6478381067,0,0,0,0,0,361845.54408334964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5463,366.22825622558594,5.6329280666666675,0,0,0,0,0,0,1019375.2471080598,759435.493295876,946505.7342616094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5464,339.1440967760588,3.405639331578947,1566220.145338126,1878782.433447679,1309406.8881006804,0,0,1260781.841487431,1441263.5294524343,1546681.295812359,1460383.4024883423,8385349.487682469,2403224.413153875,2651178.857957904,1.1655569830319399E8,9.444417878599392E7,2.3727381534284985E8,1.5906006160133436E7,1.6392643903219022E7,1.5062916524343943E7,4731560.762101785,3745015.6776303793,3398502.9866560753,0,0,0,0,0,0,0,0,0,
5466,370.1635227203369,4.31215636875,0,0,0,0,0,553854.8800877822,2527515.9599732445,2030790.1111966197,2097726.4147324683,1.047250491646086E8,1.4918317155484715E8,9.083685870874456E7,6.5129915386900336E7,6.4144566046521395E7,6.914332209636538E7,5941065.608952536,6752893.473458987,6166216.899977825,2550575.400078117,2043603.7867899938,1379119.187050917,0,0,0,0,0,0,0,0,0,
5467,233.14410400390625,5.970865899999999,0,0,0,0,0,585296.3517937728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5469,216.15943908691406,4.178913,0,0,0,0,0,363653.31839070993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5471,227.20064392089844,6.597231389999999,1452972.390734378,1709887.94645311,1514025.703825003,986867.0393659098,1191243.5157619661,1008065.7486046149,0,1205299.6362311938,0,0,0,0,1136755.1927648322,0,0,0,0,0,1083527.4538476928,0,0,0,0,0,1208871.1991039077,0,0,0,0,0,
5473,383.18288803100586,4.00819565,0,0,0,788573.984708489,784128.5497612717,895579.4395589273,0,0,0,0,343123.503184743,305156.8181121451,713568.6884526131,657276.8831537031,565898.8830006397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5474,281.1746090975675,5.054148745454546,2833496.3000988336,2375593.4578277846,2206034.225194637,1145951.5995129822,944769.9200597574,566879.8489362207,8337300.59394499,7934273.585200502,6955885.782985599,0,0,0,0,0,0,0,0,0,954333.407973092,0,952443.4372115068,0,0,0,0,0,0,0,0,0,
5475,306.1425186157227,4.12923925,0,0,0,0,0,516205.7071615091,342060.9100364841,796333.1816766936,865443.2426623227,641453.0089051467,683913.3601600068,788940.8770414537,3308337.669928831,2458397.452094424,2684399.895612241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5477,324.1514358520508,4.038568575,0,0,0,0,0,425042.19002820586,0,0,0,0,0,0,617375.6190438312,545827.6742014,726286.3942474863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5478,651.2791408962673,5.477033877777778,0,0,0,1065087.5512244487,1217630.986638425,670154.4870779318,0,0,0,0,0,0,4951892.204929864,3543468.505026245,5567261.091544408,2933605.317759166,2512173.5039547393,2629476.6436865786,0,0,0,0,0,0,0,0,0,0,0,0,
5479,436.232905069987,3.7258301499999997,0,0,0,521983.3734899065,589342.878369491,660449.5054164749,0,0,0,627326.3232718131,771660.1354083274,694365.7020465973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5480,207.17463397979736,3.0552068125,464321.2444253677,432882.67355449003,439681.1064652611,0,368322.0308983134,377086.8550976708,0,0,0,0,0,0,3942081.480292024,2563528.4872407075,3255910.3878535526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5481,281.13841247558594,4.115848424999999,0,0,0,0,0,469353.20585792704,2073903.3356925105,2189116.692288246,2372143.184685363,0,0,385831.80912456964,582991.3392934501,399655.07443111134,450295.0427832424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5483,181.1012420654297,4.419950066666666,0,0,0,0,0,532683.9704486959,0,0,0,0,157836.38878331252,0,0,0,193916.1085698741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5484,264.11668395996094,3.7711961,0,0,0,0,0,360632.9668423722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5485,182.10477992466517,3.9543195000000004,0,0,0,0,0,371796.2721904697,0,0,0,693270.0052666632,694864.3458094475,653577.5212777234,1708987.3038190757,1374752.3982629573,2118035.2566195903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5486,420.27685546875,7.2632253,0,0,0,0,0,305021.2430242334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5487,222.1938018798828,5.7208823,0,0,0,0,0,359787.5386526381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5489,336.25333513532365,6.409445557142857,1937482.050653584,2032221.331804679,1795983.927689264,0,0,492472.97372653714,1001403.7973592662,692421.5189507172,673484.9762730967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5490,481.1037139892578,4.1561233,0,0,0,0,0,250891.800914549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5491,433.29248046875,7.9350023,0,0,0,0,0,369493.7125874077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5492,239.1272190638951,4.886710314285715,0,0,0,0,0,338566.2691019517,994838.2822116254,879332.5133946703,735158.341329342,0,0,0,0,0,0,0,0,0,234740.34594411572,542547.0164441514,394304.54057993484,0,0,0,0,0,0,0,0,0,
5493,262.1092987060547,6.2483639,0,0,0,0,0,275430.70614561083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5494,450.07568359375,3.7934565,0,0,0,0,0,352486.1093913523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5495,208.1697998046875,3.78905245,0,0,0,0,302951.68389191036,0,364157.2829034915,0,461253.72028014774,0,0,0,0,0,0,0,292826.8991115709,0,384364.3967822088,325522.3175224686,0,0,0,0,0,0,0,0,0,0,
5496,602.3118286132812,5.9943972,0,0,0,0,0,393531.469509869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5497,200.08333015441895,3.762403675,0,0,0,0,0,308606.2949706103,0,0,0,430234.3856445336,294327.3148410692,327447.91395759146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5498,284.2220916748047,5.5473639,0,0,0,0,0,361427.358802381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5499,157.08624076843262,2.2429553,0,0,0,0,0,728529.0636161595,0,0,0,0,0,0,0,0,0,0,0,0,1231870.679240932,1616381.0148969607,1633299.6950043074,0,0,0,0,0,0,0,0,0,
5500,680.3300170898438,6.3474559,0,0,0,0,0,629645.9411456127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5501,219.19660186767578,4.8060364,0,0,0,0,0,312357.2633050305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5502,326.18553924560547,3.445714075,0,0,0,0,0,386348.28133210546,0,0,0,0,0,0,3041606.3722717674,2374546.908535216,2869112.9427517746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5503,714.4586181640625,6.3740784,0,0,0,0,0,450125.0731132593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5504,339.18007131723255,3.6412985076923077,0,0,0,0,0,323197.5966001995,2872668.597090891,3031483.2912646383,2991527.959568762,0,0,0,3342484.8620401844,2783476.4302613,3592764.138326976,541877.3721293453,1449064.5441848442,1382842.1538929995,5935889.529060521,5820361.016592564,5487357.653983825,0,0,0,0,0,0,0,0,0,
5505,195.10195541381836,6.2526339,0,0,0,0,524211.50651015254,634865.4355301923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5506,392.1766662597656,6.3474559,0,0,0,0,0,451716.5920053105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5508,277.14317321777344,4.7667854,360276.3643019407,340814.09925570484,282088.1983115168,0,0,449137.7065992658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5510,199.00154876708984,3.7489709,0,0,0,0,0,426513.11807578296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5512,264.1313781738281,5.5705346,0,0,0,0,0,564698.5679560199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5513,328.2665100097656,7.7905335,0,0,0,0,0,546270.5112389419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5515,376.2697944641113,6.351077399999999,0,0,0,0,0,581315.9773479206,3994077.5986840203,3072438.6053904463,3749152.215122792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5516,269.1750244140625,2.91971867,0,0,0,0,0,369237.3116439724,0,0,0,0,0,0,4543397.055333266,4379727.476748988,5093309.3459707685,2703228.6535165273,3150450.6659823204,2779599.694681496,1865860.4756849036,2073291.0352893807,2145813.5632808884,0,0,0,0,0,0,0,0,0,
5517,295.11783599853516,3.729849,0,0,0,0,0,465015.72979944164,0,0,0,0,0,480217.9257559036,1003559.4040012002,1215352.9638171287,1239527.573800598,0,0,0,825532.0778815981,474287.5171336646,655924.3484006042,0,0,0,0,0,0,0,0,0,
5518,178.0590362548828,4.6026758,0,0,0,0,0,379975.60166989465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5520,241.21636962890625,6.799815525,1056541.0618518977,1007135.1250391718,883715.4170100725,0,0,626457.7866397253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5521,231.1381577991304,4.516300338095238,3.426585043037461E7,3.1912820460687354E7,2.830975921554788E7,4259040.868357581,6424973.925494989,7712782.673233496,1.6732214680714697E10,1.627407744432729E10,1.4751788436768871E10,4.8412849149011815E8,4.2387519491378933E8,4.3832288247952855E8,1.166994050933425E8,1.3746040591846514E8,4.819216166193161E7,2.175788682369658E7,3.771338209134411E7,3.413754588127343E7,2.109165118234103E7,1.9443186962434776E7,9408126.937530765,0,0,0,0,0,0,0,0,0,
5522,514.3169996473524,4.498959766666667,0,0,0,0,0,0,4.854419686376895E9,4.452436444806334E9,4.714771397473708E9,5.9997936062931046E7,4.065997637050737E7,4.868039899742812E7,6228422.158770871,5514908.373132329,864663.9850918697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
